innodb_thread_concurrency,max_allowed_packet,innodb_io_capacity_max,tmp_table_size,query_prealloc_size,max_heap_table_size,transaction_alloc_block_size,join_buffer_size,innodb_flush_log_at_trx_commit,innodb_max_dirty_pages_pct_lwm,innodb_buffer_pool_size,key_cache_age_threshold,binlog_cache_size,innodb_purge_rseg_truncate_frequency,query_cache_limit,binlog_row_image,innodb_lru_scan_depth,sort_buffer_size,innodb_stats_transient_sample_pages,innodb_adaptive_max_sleep_delay,throughput,evaluated_time,fidelity_setting,corr
355,208108484,291,1027643071,69642879,645200783,125919,691164912,0,93,12802620204,2286,2422036043,37,78934581,minimal,5853,24426910,92,837421,369.95,258.6659724712372,"[180, 50, 100000, 4, 0.5]",1
474,529989617,291,712673426,69642879,645200783,125919,691164912,0,88,10804809611,21062,1158572285,37,78934581,minimal,5853,24426910,49,837421,367.99,264.22472643852234,"[180, 50, 100000, 4, 0.5]",1
355,2777300,291,277044140,69642879,645200783,125919,691164912,0,93,10804809611,21062,1158572285,37,78934581,minimal,5853,24426910,49,837421,365.82,256.9135525226593,"[180, 50, 100000, 4, 0.5]",1
355,436594619,291,998589999,47208220,450084473,38838,691164912,0,33,10804809611,16298,1078399726,52,29589067,minimal,5709,24426910,49,58074,364.79,254.136878490448,"[180, 50, 100000, 4, 0.5]",1
355,208108484,291,1027643071,69642879,450084473,125919,691164912,0,26,12802620204,21353,2422036043,52,78934581,minimal,5709,24426910,92,704908,364.44,252.88742518424988,"[180, 50, 100000, 4, 0.5]",1
355,208108484,291,897456074,84894017,645200783,125919,719522416,0,33,12555781990,16298,2422036043,97,34900638,minimal,1149,120619267,37,331833,364.31,249.24623036384583,"[180, 50, 100000, 4, 0.5]",1
355,436594619,403,268847329,84894017,450084473,37116,703227672,0,33,12555781990,16298,3281534723,97,34900638,minimal,1149,63858728,37,25171,362.95,257.01039934158325,"[180, 50, 100000, 4, 0.5]",1
200,529989617,291,963930822,69642879,450084473,37116,691164912,0,88,12802620204,21353,1158572285,105,78934581,minimal,5709,24426910,49,58074,362.39,252.84570050239563,"[180, 50, 100000, 4, 0.5]",1
474,208108484,291,1027643071,69642879,645200783,125919,719522416,0,93,12802620204,15380,2422036043,37,127740619,minimal,5709,102675074,92,704908,362.06,249.73891043663025,"[180, 50, 100000, 4, 0.5]",1
355,2777300,291,963930822,69642879,450084473,37116,691164912,0,93,12802620204,21353,1158572285,52,78934581,minimal,5709,24426910,49,58074,361.83,248.11217737197876,"[180, 50, 100000, 4, 0.5]",1
355,529989617,291,963930822,69642879,450084473,37116,691164912,0,88,12802620204,21353,1158572285,105,78934581,minimal,5709,24426910,49,58074,360.97,256.7390034198761,"[180, 50, 100000, 4, 0.5]",1
474,436594619,403,852315739,69642879,30492210,125919,554922419,0,93,12802620204,15380,3281534723,97,127740619,minimal,4725,40745673,92,299773,359.77,250.26317596435547,"[180, 50, 100000, 4, 0.5]",1
611,676265373,601,976095284,130866924,910715460,126362,140448383,0,12,11249865439,19147,1131524256,51,79223012,noblob,2742,6249575,41,706346,359.74,259.9780035018921,"[180, 50, 100000, 4, 0.5]",1
474,436594619,403,268847329,69642879,450084473,125919,556186330,0,93,12555781990,15380,3281534723,97,78934581,minimal,5709,63858728,37,704908,359.63,263.43210315704346,"[180, 50, 100000, 4, 0.5]",1
474,208108484,291,1027643071,69642879,645200783,125919,719522416,0,93,12802620204,15380,2422036043,37,127740619,minimal,5709,102675074,92,704908,359.56,243.12488913536072,"[180, 50, 100000, 4, 0.5]",1
355,436594619,403,268847329,84894017,450084473,37116,703227672,0,33,12555781990,10121,3281534723,97,34900638,minimal,1149,63858728,37,25171,359.54,255.1781952381134,"[180, 50, 100000, 4, 0.5]",1
355,529989617,291,963930822,69642879,450084473,37116,691164912,0,88,10804809611,16298,1158572285,52,78934581,minimal,5709,24426910,49,58074,359.32,251.69342851638794,"[180, 50, 100000, 4, 0.5]",1
474,529989617,291,963930822,69642879,450084473,37116,691164912,0,88,12802620204,21353,1158572285,52,78934581,minimal,5709,24426910,49,58074,359.02,252.2208423614502,"[180, 50, 100000, 4, 0.5]",1
355,208108484,291,1027643071,69642879,450084473,82968,691164912,0,26,10804809611,21062,2983713287,37,78934581,minimal,5853,24426910,92,704908,357.74,251.68624210357666,"[180, 50, 100000, 4, 0.5]",1
376,486937623,178,125514225,47484567,30492210,54725,554922419,0,60,14609643588,21353,1089031354,16,51817340,full,4725,40745673,52,299773,357.41,251.8898549079895,"[180, 50, 100000, 4, 0.5]",1
