maxThreads,acceptCount,connectionTimeout,keepAliveTimeout,maxConnections,minSpareThreads,processorCache,enableLookups,asyncTimeout,disableUploadTimeout,connectionUploadTimeout,executorTerminationTimeoutMillis,compressionMinSize,tcpNoDelay,maxHttpHeaderSize,maxHttpRequestHeaderSize,maxHttpResponseHeaderSize,maxKeepAliveRequests,threadsMaxIdleTime,threadPriority,RPS,evaluated_time,fidelity_setting,corr
4163,846,8451,8217,41306,133,377,false,44738,false,404281,10890,65383,false,3823,170,56509,323,576068,10,2790.09,180.11984491348267,"[8, 50, 180, True]",1
9336,901,13105,27983,27783,255,23,false,4303,true,178419,43651,6205,true,8222,58848,24880,411,597000,7,2766.3,180.1004514694214,"[8, 50, 180, True]",1
11681,66,13105,45743,27783,255,226,true,7739,true,570003,35940,30798,true,21920,33706,2970,955,597000,5,2743.43,180.10929322242737,"[8, 50, 180, True]",1
4163,95,41561,8217,79151,97,377,false,44738,false,301414,46690,78636,false,3823,13456,56509,323,576068,10,2699.07,180.11653566360474,"[8, 50, 180, True]",1
4163,846,8451,8217,41306,133,377,false,44738,false,404281,10890,65383,false,3823,65065,36255,323,576068,10,2695.29,180.12766027450562,"[8, 50, 180, True]",1
9336,901,13105,27983,41671,178,23,false,4303,true,353154,43651,78636,false,8222,58848,13228,66,597000,7,2679.41,180.12929368019104,"[8, 50, 180, True]",1
9336,901,41561,8217,9371,133,377,false,34583,true,542213,43651,6205,false,12264,58848,24880,411,576068,7,2679.05,180.12479948997498,"[8, 50, 180, True]",1
10941,901,20366,54794,9371,178,23,true,4303,true,178419,43651,78636,true,8222,52351,13228,411,110725,7,2676.53,180.11473751068115,"[8, 50, 180, True]",1
4163,907,8451,8217,41306,133,377,false,44738,false,404281,10890,65383,false,3823,170,56509,323,576068,10,2675.19,180.12814927101135,"[8, 50, 180, True]",1
11681,95,20366,27983,9371,133,105,false,34583,false,542213,59302,65995,false,12264,52351,13228,66,462362,7,2671.45,180.100168466568,"[8, 50, 180, True]",1
11681,95,41561,8217,79151,97,12,false,41242,false,301414,46690,78636,true,12264,15337,13228,42,576068,7,2671.26,180.10657238960266,"[8, 50, 180, True]",1
11681,95,30171,44181,9371,178,105,true,34583,true,542213,43651,78636,false,12264,52351,13228,66,462362,7,2671.15,180.13498497009277,"[8, 50, 180, True]",1
11681,95,20366,44181,9371,178,105,true,34583,true,542213,43651,78636,false,12264,52351,13228,66,462362,7,2670.71,180.10481238365173,"[8, 50, 180, True]",1
11681,95,41561,8217,9371,133,377,false,34583,false,542213,43651,78636,false,12264,52351,13228,66,576068,7,2665.97,180.13349795341492,"[8, 50, 180, True]",1
9336,901,41561,8217,9371,133,377,false,54410,false,542213,43651,6205,false,12264,58848,13228,411,576068,7,2660.46,180.1191370487213,"[8, 50, 180, True]",1
4163,95,8451,8217,79151,133,377,false,32748,false,404281,10890,65383,false,12264,170,13228,42,576068,7,2660.02,180.12916350364685,"[8, 50, 180, True]",1
4163,846,8451,38739,41306,133,270,false,7377,false,26294,35769,65383,false,29827,48248,16655,323,576068,10,2658.34,180.0975034236908,"[8, 50, 180, True]",1
11681,291,32097,44181,27783,255,270,false,34583,true,570003,35769,78636,true,29827,48248,24880,710,597000,5,2654.83,180.11326050758362,"[8, 50, 180, True]",1
15295,95,30171,44181,9371,255,226,true,7739,true,542213,35940,78636,false,21920,33706,13228,66,597000,5,2654.64,180.10657048225403,"[8, 50, 180, True]",1
11681,901,21568,44181,27783,255,451,false,34583,true,570003,33401,78636,true,25684,28437,24880,710,597000,7,2651.29,180.10867190361023,"[8, 50, 180, True]",1
