time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
40,30,50000,10,0.5,0.7575757575757575,85.47242300510406,0
30,20,20000,10,0.5,0.7538028741632801,46.246385550498964,0
30,25,40000,4,0.5,0.7575757575757575,46.7086884021759,0
30,20,10000,6,0.5,0.41818181818181815,37.835699152946475,0
30,20,50000,6,0.5,0.7333333333333332,52.849178767204286,1
30,25,20000,10,0.5,0.7212121212121211,47.347317290306094,1
40,20,10000,8,0.9,-0.8060606060606059,48.56834375858307,2
50,45,20000,6,0.9,0.709090909090909,70.10752663612365,2
40,30,10000,6,0.5,0.6242424242424242,49.85827770233154,2
50,20,10000,6,0.9,0.6969696969696969,57.5554520368576,2
