threads,connections,duration,post,spearman_corr,evaluated_time,front_level
8,30,20,True,0.6585365853658538,16.06308205127716,0
8,35,10,True,0.3780487804878049,8.041584515571595,0
8,30,45,False,0.7439024390243902,36.07758400440216,0
8,40,40,True,0.7195121951219513,32.094916105270386,0
4,30,20,True,0.5121951219512195,16.05801668167114,0
8,35,35,True,0.5853658536585367,28.083304715156554,1
10,50,20,True,0.524390243902439,16.066172075271606,1
8,30,40,True,0.6463414634146342,32.07330939769745,1
6,25,55,False,0.6463414634146342,44.082211184501645,1
8,35,25,True,0.5000000000000001,20.068518686294556,2
