innodb_thread_concurrency,max_allowed_packet,innodb_io_capacity_max,tmp_table_size,query_prealloc_size,max_heap_table_size,transaction_alloc_block_size,join_buffer_size,innodb_flush_log_at_trx_commit,innodb_max_dirty_pages_pct_lwm,innodb_buffer_pool_size,key_cache_age_threshold,binlog_cache_size,innodb_purge_rseg_truncate_frequency,query_cache_limit,binlog_row_image,innodb_lru_scan_depth,sort_buffer_size,innodb_stats_transient_sample_pages,innodb_adaptive_max_sleep_delay,throughput,evaluated_time,fidelity_setting,corr
118,48631837,142,748022571,64668168,567738046,108365,711332035,2,35,15332751757,27706,2485896389,83,128726705,noblob,5025,108869801,90,252364,345.22,70.29331636428833,"[45, 45, 30000, 6, 0.7]",0
684,431276155,142,748022571,85300432,567738046,108365,385197493,0,15,14747004003,27706,552296809,118,109321929,minimal,2498,76155955,90,252364,344.24,70.51403641700745,"[45, 45, 30000, 6, 0.7]",0
644,600796353,142,1001574726,59513576,361121258,108365,835627680,0,29,15332751757,7452,2485896389,118,22191426,full,6889,76155955,90,461126,338.04,69.75647497177124,"[45, 45, 30000, 6, 0.7]",0
684,600796353,142,748022571,59513576,361121258,108365,385197493,0,29,14747004003,27706,2485896389,118,22191426,full,6889,76155955,90,461126,337.46,71.25167155265808,"[45, 45, 30000, 6, 0.7]",0
684,600796353,142,748022571,47208220,135465658,38838,835627680,0,29,15332751757,7452,1078399726,1,91078384,full,1992,76155955,90,461126,336.54,69.84777688980103,"[45, 45, 30000, 6, 0.7]",0
684,600796353,142,748022571,59513576,361121258,108365,385197493,0,2,14747004003,27706,2485896389,118,22191426,full,6889,76155955,90,461126,333.99,72.3228588104248,"[45, 45, 30000, 6, 0.7]",0
118,48631837,142,748022571,85724315,567738046,108365,835627680,0,35,15332751757,27706,2485896389,118,128726705,noblob,8108,108869801,90,252364,333.2,70.14663791656494,"[45, 45, 30000, 6, 0.7]",0
644,600796353,142,1001574726,64668168,361121258,108365,711332035,2,29,15332751757,7452,2485896389,83,22191426,full,5025,76155955,90,461126,332.0,70.30005955696106,"[45, 45, 30000, 6, 0.7]",0
603,48631837,142,1001574726,64668168,567738046,108365,835627680,0,35,15332751757,7452,2485896389,83,22191426,noblob,10187,108869801,90,252364,331.29,69.81529402732849,"[45, 45, 30000, 6, 0.7]",0
684,600796353,142,748022571,80476986,135465658,118451,835627680,2,8,15332751757,7452,4224913424,115,109321929,full,6889,76155955,81,291038,331.26,70.04615426063538,"[45, 45, 30000, 6, 0.7]",0
684,14597973,142,748022571,59513576,361121258,108365,385197493,0,29,14747004003,7452,2485896389,118,22191426,full,6889,76155955,90,461126,329.97,72.12717628479004,"[45, 45, 30000, 6, 0.7]",0
368,600796353,142,1001574726,59513576,567738046,108365,835627680,0,29,15332751757,7452,2485896389,118,8668077,minimal,6889,76155955,90,461126,328.12,70.64335203170776,"[45, 45, 30000, 6, 0.7]",0
644,14597973,142,1001574726,59513576,361121258,108365,385197493,0,29,15332751757,7452,2485896389,118,22191426,full,6889,76155955,90,461126,327.72,70.87887787818909,"[45, 45, 30000, 6, 0.7]",0
684,48631837,142,748022571,85300432,135465658,108365,835627680,0,15,15332751757,7452,552296809,1,109321929,full,1992,76155955,90,461126,327.46,70.52804708480835,"[45, 45, 30000, 6, 0.7]",0
118,187004794,142,748022571,1142800,567738046,108365,835627680,2,29,15332751757,12712,2485896389,115,22191426,minimal,5025,76155955,67,252364,325.97,70.91010975837708,"[45, 45, 30000, 6, 0.7]",0
684,48631837,142,748022571,85300432,135465658,108365,617204045,0,15,15332751757,7452,552296809,54,26891314,full,1992,76155955,90,461126,325.68,71.15779376029968,"[45, 45, 30000, 6, 0.7]",0
118,48631837,142,748022571,85300432,135465658,108365,835627680,0,15,15332751757,7452,2485896389,1,109321929,full,1992,76155955,90,461126,325.63,72.29148864746094,"[45, 45, 30000, 6, 0.7]",0
684,48631837,142,748022571,64668168,135465658,108365,835627680,0,29,14747004003,7452,1087933835,1,109321929,minimal,1992,76155955,90,252364,325.12,70.38803720474243,"[45, 45, 30000, 6, 0.7]",0
118,187004794,142,748022571,59513576,135465658,108365,835627680,2,29,15332751757,27706,2485896389,115,22191426,minimal,6889,76155955,59,461126,324.8,70.80307698249817,"[45, 45, 30000, 6, 0.7]",0
684,2777300,142,748022571,109731588,361121258,108365,385197493,0,29,14747004003,27706,2485896389,1,50355935,full,6889,76155955,90,252364,324.36,70.79368686676025,"[45, 45, 30000, 6, 0.7]",0
