maxThreads,acceptCount,connectionTimeout,keepAliveTimeout,maxConnections,minSpareThreads,processorCache,enableLookups,asyncTimeout,disableUploadTimeout,connectionUploadTimeout,executorTerminationTimeoutMillis,compressionMinSize,tcpNoDelay,maxHttpHeaderSize,maxHttpRequestHeaderSize,maxHttpResponseHeaderSize,maxKeepAliveRequests,threadsMaxIdleTime,threadPriority,RPS,evaluated_time,fidelity_setting,corr
5732,805,5401,53390,8572,30,494,true,50378,true,302061,18609,5292,true,34506,12310,48201,380,532153,7,2728.67,180.1184504032135,"[8, 50, 180, True]",1
17525,975,42863,53268,63689,46,342,true,30841,false,290131,13646,88500,true,29465,8767,6653,439,431785,8,2726.64,180.1095380783081,"[8, 50, 180, True]",1
11324,588,5401,56724,7980,30,281,true,50378,false,302061,18609,93885,true,34506,12310,48201,380,585626,7,2722.13,180.09818649291992,"[8, 50, 180, True]",1
5732,805,5401,53268,96135,46,494,true,30841,false,302061,13646,88500,true,29465,8767,48201,380,204206,7,2715.46,180.10895133018494,"[8, 50, 180, True]",1
5732,975,1671,4890,63689,30,281,true,14482,false,469109,13646,16398,true,34506,55164,39206,439,532153,7,2704.77,180.1196358203888,"[8, 50, 180, True]",1
815,405,51790,22471,5599,19,63,true,30550,false,61835,58330,54681,false,64622,47265,11946,345,14058,6,2702.03,180.12776613235474,"[8, 50, 180, True]",1
815,805,51790,22471,7980,19,63,true,30550,true,61835,58330,54681,true,64622,47265,11946,345,14058,7,2692.73,180.11358308792114,"[8, 50, 180, True]",1
17525,975,42863,53390,63689,30,342,true,50378,true,290131,18609,24231,true,34506,12310,6653,439,532153,8,2688.41,180.09938287734985,"[8, 50, 180, True]",1
5732,64,5401,56724,7980,46,494,true,36531,false,302061,46834,5292,true,11790,12310,48201,380,136578,7,2688.27,180.11438488960266,"[8, 50, 180, True]",1
5732,44,5401,53390,8572,30,494,true,47866,true,302061,46834,5292,true,34506,12310,39206,380,384943,7,2686.41,180.1086983680725,"[8, 50, 180, True]",1
11324,805,15002,53390,7980,30,494,true,7230,true,302061,18609,16398,true,34506,55164,48201,380,136578,7,2685.65,180.10157752037048,"[8, 50, 180, True]",1
11324,588,5401,56724,7980,30,281,true,50378,false,302061,18609,5292,true,34506,12310,48201,380,136578,7,2684.94,180.1325991153717,"[8, 50, 180, True]",1
5732,975,1671,32285,63689,46,281,true,14482,false,469109,13646,16398,true,34506,55164,39206,439,532153,8,2684.51,180.11787629127502,"[8, 50, 180, True]",1
5732,64,5401,56724,8572,217,281,false,50378,false,469109,43970,99966,true,34506,12310,48201,970,532153,7,2677.14,180.12776398658752,"[8, 50, 180, True]",1
19504,512,37345,45220,58890,414,137,false,11391,false,338872,30422,38809,false,39249,35245,17879,55,411806,1,2675.54,180.09916305541992,"[8, 50, 180, True]",1
5732,975,1671,39779,63689,46,281,true,14482,false,469109,13646,88500,true,29465,8767,39206,970,532153,8,2675.22,180.11598992347717,"[8, 50, 180, True]",1
16272,359,28848,8154,66923,291,218,false,3493,true,188056,29945,95274,false,2784,43094,61365,292,215258,3,2673.51,180.1088514328003,"[8, 50, 180, True]",1
10386,949,3630,50030,97371,172,295,false,50295,true,384435,41392,5785,true,51806,22268,57506,756,287685,5,2673.21,180.11300420761108,"[8, 50, 180, True]",1
11324,588,5401,56724,7980,30,249,true,50378,false,302061,18609,5292,true,34506,12310,48201,380,136578,7,2670.93,180.09485340118408,"[8, 50, 180, True]",1
5732,805,5401,53390,8572,217,494,true,7230,true,302061,18609,61380,true,34506,12310,48201,380,532153,7,2670.36,180.1137924194336,"[8, 50, 180, True]",1
