fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,evaluated_time,fidelity_setting,corr
On,On,On,Off,Off,On,On,On,Off,On,Off,On,Off,Off,Off,Off,Off,On,Off,On,0.07934188842773438,38.107399225234985,"[10, 50, 6, 4, 50]",1
Off,Off,On,On,Off,Off,Off,On,On,Off,Off,Off,Off,On,On,On,On,Off,On,On,0.07964706420898438,38.17288088798523,"[10, 50, 6, 4, 50]",1
Off,Off,Off,Off,On,Off,Off,Off,On,On,On,Off,On,Off,Off,Off,Off,Off,On,On,0.07979440689086914,38.29421591758728,"[10, 50, 6, 4, 50]",1
Off,Off,On,Off,Off,Off,Off,On,Off,On,Off,On,On,Off,On,On,Off,Off,Off,Off,0.0799875259399414,38.166085958480835,"[10, 50, 6, 4, 50]",1
On,Off,Off,Off,Off,Off,On,Off,On,On,On,On,Off,Off,On,Off,Off,On,On,Off,0.08022189140319824,38.05801701545715,"[10, 50, 6, 4, 50]",1
On,On,On,Off,On,On,Off,Off,Off,Off,On,Off,Off,Off,On,On,Off,On,On,On,0.08120870590209961,38.18539905548096,"[10, 50, 6, 4, 50]",1
Off,Off,Off,On,On,Off,Off,Off,Off,Off,On,On,Off,On,On,Off,On,On,On,Off,0.08286786079406738,38.25399351119995,"[10, 50, 6, 4, 50]",1
On,Off,On,Off,On,On,On,On,On,Off,On,On,Off,Off,Off,Off,Off,On,On,On,0.08308553695678711,38.469775676727295,"[10, 50, 6, 4, 50]",1
On,Off,On,On,On,Off,Off,On,Off,On,Off,Off,On,Off,Off,Off,On,Off,On,Off,0.08400321006774902,38.18927478790283,"[10, 50, 6, 4, 50]",1
On,Off,On,Off,Off,Off,Off,Off,Off,On,On,On,Off,Off,On,Off,On,On,On,On,0.0844581127166748,38.20568060874939,"[10, 50, 6, 4, 50]",1
On,Off,On,On,Off,Off,Off,Off,On,On,On,Off,Off,Off,Off,Off,Off,On,On,Off,0.08499383926391602,38.22547769546509,"[10, 50, 6, 4, 50]",1
On,Off,On,Off,On,Off,Off,Off,On,On,On,On,On,Off,Off,On,Off,On,On,On,0.08500361442565918,38.1728892326355,"[10, 50, 6, 4, 50]",1
On,Off,Off,On,Off,On,Off,On,On,Off,On,Off,Off,Off,Off,On,On,On,Off,On,0.08531975746154785,38.19330048561096,"[10, 50, 6, 4, 50]",1
On,On,On,On,On,On,Off,On,On,Off,On,Off,On,Off,On,On,On,On,On,On,0.08598589897155762,38.31331396102905,"[10, 50, 6, 4, 50]",1
On,Off,Off,Off,On,On,Off,Off,On,On,On,Off,Off,Off,Off,Off,Off,On,Off,On,0.08616471290588379,38.32192349433899,"[10, 50, 6, 4, 50]",1
On,Off,On,Off,On,On,Off,Off,On,On,On,Off,Off,Off,Off,Off,On,On,Off,On,0.0863351821899414,38.09529399871826,"[10, 50, 6, 4, 50]",1
Off,On,Off,Off,On,On,On,On,Off,On,On,On,Off,Off,On,Off,On,On,Off,On,0.0865471363067627,38.16464018821716,"[10, 50, 6, 4, 50]",1
On,Off,On,Off,On,Off,Off,Off,Off,On,On,Off,Off,Off,On,On,On,On,On,Off,0.08660316467285156,38.20717930793762,"[10, 50, 6, 4, 50]",1
Off,On,On,Off,Off,On,On,Off,On,Off,Off,Off,Off,Off,Off,On,Off,On,On,Off,0.08715343475341797,38.10599207878113,"[10, 50, 6, 4, 50]",1
Off,Off,Off,On,On,On,Off,Off,On,Off,On,On,On,On,Off,On,On,Off,On,Off,0.08732891082763672,38.26507258415222,"[10, 50, 6, 4, 50]",1
