8x8dct,analyse,aq-mode,aq-strength,b-adapt,bframes,cabac,chroma-qp-offset,crf,deblock,direct,fast-pskip,keyint,lookahead-threads,me,merange,mixed-refs,mbtree,nal-hrd,open-gop,run_time,evaluated_time,fidelity_setting,corr
0,p4x4,0,1.270976006081585,0,4,0,1,49.801977859487394,-4:4,auto,1,326,0,hex,18,0,1,vbr,0,8.29,8.43236231803894,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,1.270976006081585,0,4,0,1,49.801977859487394,-4:4,auto,1,326,0,hex,50,0,0,vbr,1,8.39,8.547953128814697,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,1.270976006081585,0,4,1,1,49.801977859487394,5:-5,auto,1,326,0,hex,18,0,0,vbr,0,8.41,8.559853076934814,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,1.270976006081585,0,4,1,11,49.801977859487394,5:-5,auto,1,326,0,hex,50,0,0,vbr,0,8.42,8.552620887756348,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,1.270976006081585,0,4,0,1,49.801977859487394,-4:4,auto,0,326,0,hex,18,0,0,vbr,0,8.46,8.606913328170776,"['Action', '1080p', 60, '20s']",1
0,p4x4,2,0.11622057459669044,0,4,0,1,49.801977859487394,-4:4,auto,0,445,0,hex,18,0,1,vbr,0,8.46,8.609069585800171,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,1.270976006081585,0,4,0,1,49.801977859487394,-4:4,auto,1,326,0,hex,50,0,1,vbr,0,8.48,8.611659526824951,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,1.270976006081585,0,4,0,1,49.801977859487394,-4:4,auto,1,321,0,hex,60,0,1,vbr,0,8.48,8.622656106948853,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,1.6165306991556507,0,12,1,1,49.801977859487394,-4:4,auto,1,268,0,hex,18,0,0,vbr,1,8.5,8.632089138031006,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,0.11622057459669044,0,4,0,1,49.801977859487394,-4:4,auto,0,326,0,hex,10,0,1,vbr,0,8.52,8.660237789154053,"['Action', '1080p', 60, '20s']",1
0,p8x8,2,1.195380953907058,0,4,0,1,49.801977859487394,-4:4,auto,1,321,0,hex,60,0,0,vbr,0,8.53,8.675113677978516,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,1.270976006081585,0,4,1,11,49.801977859487394,5:-5,auto,1,326,0,hex,18,0,0,vbr,0,8.53,8.683434963226318,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,0.43828712577127193,0,4,0,1,49.801977859487394,0:0,auto,1,326,0,hex,60,0,0,vbr,0,8.54,8.68888783454895,"['Action', '1080p', 60, '20s']",1
0,p4x4,2,0.11622057459669044,0,4,0,11,49.801977859487394,-6:6,auto,1,326,0,hex,18,0,1,vbr,0,8.55,8.687676191329956,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,1.270976006081585,0,4,0,9,49.801977859487394,5:-5,auto,0,326,0,hex,18,0,0,vbr,0,8.56,8.705984354019165,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,1.270976006081585,0,4,1,1,49.801977859487394,5:-5,auto,1,326,0,hex,18,1,0,vbr,0,8.56,8.706974029541016,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,1.8420515732984337,0,4,1,1,49.801977859487394,0:0,auto,1,326,0,hex,18,0,0,vbr,0,8.57,8.69882607460022,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,1.270976006081585,0,4,1,1,49.801977859487394,0:0,auto,1,326,4,hex,60,0,0,vbr,0,8.59,8.724341630935669,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,1.270976006081585,0,4,1,1,49.801977859487394,-4:4,auto,1,326,0,hex,50,0,0,vbr,0,8.6,8.728339672088623,"['Action', '1080p', 60, '20s']",1
0,p8x8,1,1.270976006081585,0,4,0,1,49.801977859487394,5:-5,auto,1,321,0,hex,60,0,0,vbr,0,8.6,8.738115787506104,"['Action', '1080p', 60, '20s']",1
