8x8dct,analyse,aq-mode,aq-strength,b-adapt,bframes,cabac,chroma-qp-offset,crf,deblock,direct,fast-pskip,keyint,lookahead-threads,me,merange,mixed-refs,mbtree,nal-hrd,open-gop,run_time,evaluated_time,fidelity_setting,corr
0,p4x4,0,1.270976006081585,0,4,1,1,49.801977859487394,5:-5,auto,1,326,0,hex,18,0,0,vbr,0,8.41,8.559853076934814,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,1.270976006081585,0,4,0,1,49.801977859487394,-4:4,auto,0,326,0,hex,18,0,0,vbr,0,8.46,8.606913328170776,"['Action', '1080p', 60, '20s']",1
0,p4x4,2,0.11622057459669044,0,4,0,1,49.801977859487394,-4:4,auto,0,445,0,hex,18,0,1,vbr,0,8.46,8.609069585800171,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,1.6165306991556507,0,12,1,1,49.801977859487394,-4:4,auto,1,268,0,hex,18,0,0,vbr,1,8.5,8.632089138031006,"['Action', '1080p', 60, '20s']",1
0,p8x8,2,1.195380953907058,0,4,0,1,49.801977859487394,-4:4,auto,1,321,0,hex,60,0,0,vbr,0,8.53,8.675113677978516,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,1.270976006081585,0,4,1,11,49.801977859487394,5:-5,auto,1,326,0,hex,18,0,0,vbr,0,8.53,8.683434963226318,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,0.43828712577127193,0,4,0,1,49.801977859487394,0:0,auto,1,326,0,hex,60,0,0,vbr,0,8.54,8.68888783454895,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,1.270976006081585,0,4,1,1,49.801977859487394,0:0,auto,1,326,4,hex,60,0,0,vbr,0,8.59,8.724341630935669,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,1.270976006081585,0,4,1,1,49.801977859487394,-4:4,auto,1,326,0,hex,50,0,0,vbr,0,8.6,8.728339672088623,"['Action', '1080p', 60, '20s']",1
0,p4x4,1,1.270976006081585,0,4,1,1,49.801977859487394,5:-5,auto,1,326,0,hex,18,1,0,vbr,0,8.62,8.747054100036621,"['Action', '1080p', 60, '20s']",1
1,p4x4,0,1.270976006081585,0,4,1,1,49.801977859487394,5:-5,auto,1,326,0,hex,18,0,0,vbr,0,8.62,8.759804964065552,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,1.270976006081585,0,4,1,1,49.801977859487394,5:-5,auto,1,479,0,hex,18,0,0,vbr,0,8.62,8.760101079940796,"['Action', '1080p', 60, '20s']",1
0,p4x4,1,1.270976006081585,0,12,0,-2,49.801977859487394,-4:4,auto,0,326,0,hex,18,0,0,vbr,0,8.65,8.79893708229065,"['Action', '1080p', 60, '20s']",1
0,p8x8,2,1.195380953907058,0,4,0,1,49.801977859487394,0:0,auto,1,321,0,hex,60,0,1,vbr,0,8.65,8.799578428268433,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,1.0425117629251268,0,12,1,1,49.801977859487394,5:-5,auto,1,326,0,hex,18,0,0,vbr,0,8.68,8.817474365234375,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,1.270976006081585,0,12,1,1,49.801977859487394,5:-5,auto,1,326,0,hex,18,0,0,vbr,0,8.69,8.828806400299072,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,1.270976006081585,0,4,0,1,49.801977859487394,-4:4,auto,1,326,0,hex,18,0,0,vbr,0,8.71,8.848533153533936,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,0.43828712577127193,0,4,0,1,49.801977859487394,0:0,auto,0,326,0,hex,60,0,0,vbr,0,8.71,8.850307941436768,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,1.6165306991556507,0,12,1,1,49.801977859487394,-4:4,auto,1,268,0,hex,22,0,0,vbr,0,8.72,8.896907091140747,"['Action', '1080p', 60, '20s']",1
0,p4x4,1,1.270976006081585,0,12,1,1,49.801977859487394,-4:4,auto,1,326,0,hex,18,0,0,vbr,0,8.74,8.87581491470337,"['Action', '1080p', 60, '20s']",1
