8x8dct,analyse,aq-mode,aq-strength,b-adapt,bframes,cabac,chroma-qp-offset,crf,deblock,direct,fast-pskip,keyint,lookahead-threads,me,merange,mixed-refs,mbtree,nal-hrd,open-gop,run_time,evaluated_time,fidelity_setting,corr
0,p8x8,2,0.7963403618786435,2,0,0,-8,49.801977859487394,0:0,temporal,1,256,4,hex,60,0,1,none,1,9.09,9.224950790405273,"['Action', '1080p', 60, '20s']",1
0,p8x8,2,0.4498679550631097,0,12,1,4,49.801977859487394,-2:2,temporal,1,445,4,hex,60,0,0,none,1,9.17,9.305961608886719,"['Action', '1080p', 60, '20s']",1
0,p8x8,2,0.4498679550631097,1,0,1,4,49.801977859487394,-4:4,auto,1,256,4,hex,35,1,1,none,1,9.31,9.442566633224487,"['Action', '1080p', 60, '20s']",1
0,p8x8,3,0.7963403618786435,1,0,0,0,49.801977859487394,-2:2,temporal,1,445,0,hex,60,0,1,none,1,9.32,9.45011830329895,"['Action', '1080p', 60, '20s']",1
0,p4x4,1,0.7963403618786435,2,0,0,4,28.58475890485096,-2:2,temporal,0,445,4,hex,60,0,1,none,1,9.34,9.477774858474731,"['Action', '1080p', 60, '20s']",1
0,none,2,0.7963403618786435,2,0,0,-6,49.801977859487394,0:0,temporal,1,321,4,hex,21,0,1,cbr,1,9.35,9.490638017654419,"['Action', '1080p', 60, '20s']",1
0,p4x4,3,0.7963403618786435,2,0,0,0,29.585346184273632,0:0,temporal,1,445,4,hex,9,1,1,none,1,9.36,9.532905101776123,"['Action', '1080p', 60, '20s']",1
0,p4x4,2,0.7963403618786435,2,0,0,0,49.801977859487394,-2:2,temporal,1,445,4,hex,9,1,1,none,1,9.37,9.515852689743042,"['Action', '1080p', 60, '20s']",1
0,p4x4,3,0.4498679550631097,2,0,0,4,49.801977859487394,-2:2,temporal,1,445,0,hex,9,0,1,none,1,9.37,9.512609720230103,"['Action', '1080p', 60, '20s']",1
0,p4x4,1,0.7963403618786435,2,0,0,4,49.801977859487394,-2:2,temporal,1,445,4,hex,60,0,1,none,1,9.39,9.541878700256348,"['Action', '1080p', 60, '20s']",1
0,p8x8,2,0.4498679550631097,1,0,0,4,49.801977859487394,-2:2,temporal,1,445,4,hex,60,0,1,none,1,9.43,9.589327573776245,"['Action', '1080p', 60, '20s']",1
0,p4x4,2,0.4498679550631097,2,0,0,4,49.801977859487394,-2:2,temporal,1,445,4,hex,18,0,0,none,1,9.43,9.569387435913086,"['Action', '1080p', 60, '20s']",1
0,p8x8,2,0.4498679550631097,0,0,1,2,49.801977859487394,-4:4,none,1,256,4,hex,60,1,1,none,1,9.48,9.631868124008179,"['Action', '1080p', 60, '20s']",1
0,p4x4,2,0.7963403618786435,2,0,1,0,29.585346184273632,0:0,temporal,1,445,4,hex,61,1,0,none,1,9.51,9.657137155532837,"['Action', '1080p', 60, '20s']",1
0,p8x8,2,0.4498679550631097,2,0,0,4,49.801977859487394,0:0,temporal,1,256,0,hex,9,0,0,none,1,9.52,9.690413236618042,"['Action', '1080p', 60, '20s']",1
0,p8x8,2,0.4498679550631097,0,0,0,11,49.801977859487394,-2:2,temporal,1,445,4,hex,60,0,1,none,1,9.52,9.65665864944458,"['Action', '1080p', 60, '20s']",1
0,p4x4,2,0.4498679550631097,2,0,0,4,29.585346184273632,0:0,temporal,1,445,4,hex,9,1,1,none,1,9.58,9.720169067382812,"['Action', '1080p', 60, '20s']",1
0,p8x8,2,0.4498679550631097,2,0,0,4,49.801977859487394,-2:2,temporal,1,445,4,hex,60,0,1,none,1,9.64,9.781278848648071,"['Action', '1080p', 60, '20s']",1
0,p4x4,2,0.4498679550631097,1,0,0,4,28.58475890485096,-2:2,temporal,0,445,4,hex,18,0,0,none,1,9.64,9.785042762756348,"['Action', '1080p', 60, '20s']",1
0,p8x8,2,0.7963403618786435,2,0,0,4,49.801977859487394,0:0,temporal,1,256,4,hex,60,0,1,none,1,9.65,9.790944814682007,"['Action', '1080p', 60, '20s']",1
