inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
90,20,2,4,5,0.6121212121212121,2.8327219009399416,0
90,35,1,3,5,0.34545454545454546,2.8067782402038572,0
90,20,3,2,5,-0.04242424242424241,2.8031861066818236,0
50,35,3,1,5,-0.3696969696969697,2.7915593147277833,0
90,15,2,1,5,0.5757575757575757,2.8127198696136473,0
90,20,2,2,5,0.5393939393939393,2.818773078918457,1
70,35,1,4,5,-0.22424242424242422,2.821907711029053,2
90,15,2,1,15,0.4666666666666666,2.9037538290023805,2
90,20,2,2,10,0.38181818181818183,2.88717041015625,2
50,20,2,2,5,0.29696969696969694,2.8437285661697387,2
