time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
40,25,40000,4,0.5,0.6242424242424242,53.98434422016144,0
55,40,10000,6,0.5,0.709090909090909,63.95922765731812,0
30,20,10000,10,0.9,0.5878787878787878,37.187458300590514,0
30,25,10000,4,0.9,0.3161108827136336,36.60091617107391,0
55,30,45000,6,0.5,0.6848484848484848,76.38741850852966,1
50,25,40000,4,0.5,0.5515151515151515,64.09920072555542,1
30,40,10000,10,0.5,0.406060606060606,40.85064425468445,1
30,40,45000,6,0.5,0.49090909090909085,57.6178314447403,1
30,20,20000,10,0.5,-0.1515151515151515,40.35528688430786,1
35,25,10000,10,0.5,-0.19999999999999998,43.46305336952209,2
