fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,evaluated_time,fidelity_setting,corr
On,On,Off,Off,Off,On,On,Off,On,On,Off,Off,Off,On,On,On,Off,Off,Off,On,0.06580138206481934,2.7045505046844482,"[60, 15, 2, 2, 5]",0.6
Off,On,Off,On,On,On,On,Off,Off,On,Off,Off,Off,Off,Off,On,On,Off,Off,On,0.06612133979797363,2.648573160171509,"[60, 15, 2, 2, 5]",0.6
On,On,On,Off,Off,Off,Off,Off,On,On,Off,On,Off,On,Off,Off,Off,Off,Off,On,0.07027077674865723,2.793759346008301,"[60, 15, 2, 2, 5]",0.6
On,On,On,Off,Off,On,On,On,On,On,On,Off,Off,Off,On,Off,On,Off,Off,Off,0.07105040550231934,2.7532222270965576,"[60, 15, 2, 2, 5]",0.6
Off,Off,On,Off,Off,On,On,On,Off,On,Off,Off,Off,Off,On,Off,On,Off,Off,Off,0.07178306579589844,2.7779507637023926,"[60, 15, 2, 2, 5]",0.6
On,Off,On,Off,Off,On,On,On,On,On,On,Off,Off,Off,On,Off,Off,Off,On,On,0.07184839248657227,2.751875877380371,"[60, 15, 2, 2, 5]",0.6
On,On,Off,Off,Off,On,On,Off,On,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,0.07201266288757324,2.685722589492798,"[60, 15, 2, 2, 5]",0.6
Off,Off,On,On,Off,Off,Off,Off,On,On,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,0.07223153114318848,2.6096105575561523,"[60, 15, 2, 2, 5]",0.6
On,On,On,On,Off,Off,On,Off,On,On,Off,On,On,On,Off,Off,Off,Off,On,On,0.07296156883239746,2.7729878425598145,"[60, 15, 2, 2, 5]",0.6
On,On,Off,On,On,On,On,Off,On,On,On,On,Off,Off,On,Off,Off,On,On,Off,0.07329940795898438,2.7296512126922607,"[60, 15, 2, 2, 5]",0.6
On,On,Off,On,Off,On,On,On,On,On,On,Off,On,Off,On,Off,Off,Off,On,On,0.07383990287780762,2.6469521522521973,"[60, 15, 2, 2, 5]",0.6
Off,On,Off,On,Off,On,On,Off,Off,On,On,Off,Off,Off,Off,Off,Off,On,Off,On,0.0738985538482666,2.7544848918914795,"[60, 15, 2, 2, 5]",0.6
On,On,Off,On,On,On,On,Off,On,On,On,On,Off,On,On,Off,Off,On,On,Off,0.07473945617675781,2.7350406646728516,"[60, 15, 2, 2, 5]",0.6
On,On,Off,Off,On,On,On,Off,On,Off,Off,Off,Off,Off,On,On,Off,Off,Off,On,0.07528519630432129,2.6939456462860107,"[60, 15, 2, 2, 5]",0.6
On,On,On,Off,Off,On,On,On,On,On,On,Off,Off,Off,On,Off,Off,Off,Off,On,0.07566237449645996,2.7493703365325928,"[60, 15, 2, 2, 5]",0.6
On,Off,Off,Off,On,On,Off,Off,On,On,Off,Off,Off,Off,Off,Off,Off,Off,On,Off,0.07573223114013672,2.6408591270446777,"[60, 15, 2, 2, 5]",0.6
Off,On,On,On,On,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,Off,On,Off,On,0.07578396797180176,2.8158462047576904,"[60, 15, 2, 2, 5]",0.6
On,On,On,Off,Off,On,On,Off,On,On,On,On,Off,On,On,Off,Off,Off,Off,On,0.07591581344604492,2.8012893199920654,"[60, 15, 2, 2, 5]",0.6
On,On,Off,Off,Off,On,On,Off,On,On,Off,Off,Off,On,On,Off,Off,Off,Off,On,0.07624435424804688,2.708665370941162,"[60, 15, 2, 2, 5]",0.6
Off,Off,On,Off,Off,On,Off,On,On,On,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,0.07645845413208008,2.7372732162475586,"[60, 15, 2, 2, 5]",0.6
