maxThreads,acceptCount,connectionTimeout,keepAliveTimeout,maxConnections,minSpareThreads,processorCache,enableLookups,asyncTimeout,disableUploadTimeout,connectionUploadTimeout,executorTerminationTimeoutMillis,compressionMinSize,tcpNoDelay,maxHttpHeaderSize,maxHttpRequestHeaderSize,maxHttpResponseHeaderSize,maxKeepAliveRequests,threadsMaxIdleTime,threadPriority,RPS,cost,fidelity
15056,427,1699,10166,91455,229,478,false,57142,true,324979,13838,26860,true,19401,43149,49802,379,211512,1,2681.32,180.11644077301025,"[8, 50, 180, True]"
9362,667,18269,19018,65563,404,389,true,30505,true,104140,5971,64685,true,42855,9125,28881,238,31178,7,2621.07,180.11735033988953,"[8, 50, 180, True]"
803,29,48889,36480,29901,343,439,true,35081,true,39961,55370,88322,true,43420,38453,11563,217,259848,3,2624.91,180.11967658996582,"[8, 50, 180, True]"
10142,893,33289,6779,96386,87,398,false,50056,false,492832,17872,18888,true,53709,10237,42544,850,102729,6,2718.1,180.11673140525818,"[8, 50, 180, True]"
1820,272,27639,49113,92111,28,470,false,25305,true,367417,3877,53766,false,17114,24893,60975,343,236913,8,2724.67,180.10717129707336,"[8, 50, 180, True]"
14354,210,39441,55884,91750,122,279,true,9854,false,250737,35746,11661,false,32633,4286,29281,281,192178,4,2692.38,180.11713194847107,"[8, 50, 180, True]"
10064,596,58679,29250,86704,319,451,false,43581,true,101769,37903,25412,false,19438,58562,46751,325,547064,4,2637.68,180.11169338226318,"[8, 50, 180, True]"
11337,283,26360,3785,7460,450,13,false,25994,false,327437,4567,45173,false,51765,22004,36118,808,388393,10,2655.96,180.12206840515137,"[8, 50, 180, True]"
6337,150,51674,36243,93179,138,16,true,58488,false,358311,28446,93102,true,25791,10583,42540,5,151158,10,1782.84,180.08485460281372,"[8, 50, 180, True]"
17862,816,21761,41706,30155,414,410,true,12127,false,403229,12778,3063,true,27372,65523,28841,176,188733,7,2677.19,180.11950182914734,"[8, 50, 180, True]"
520,216,51651,22807,49081,227,49,false,33734,false,599428,40125,60682,true,57613,36452,6858,407,300804,3,2666.99,180.1259822845459,"[8, 50, 180, True]"
8764,704,35770,36581,83157,328,247,true,9429,false,154664,51492,42670,false,1592,18914,1670,709,420302,10,2696.08,180.111971616745,"[8, 50, 180, True]"
17198,377,22613,38743,39987,462,138,true,4672,false,237528,21224,21981,true,28325,51032,22329,448,386522,4,2674.2,180.1154749393463,"[8, 50, 180, True]"
9252,141,19386,29899,98058,343,57,true,519,true,399896,45382,10656,true,53107,44061,13124,644,473638,3,2614.51,180.11825275421143,"[8, 50, 180, True]"
13029,841,9317,44057,21687,286,226,false,43947,true,497557,30231,94225,true,36314,40725,3209,84,417193,8,2694.19,180.1222267150879,"[8, 50, 180, True]"
14929,928,2096,26532,12057,197,58,true,42234,false,524038,43772,85730,true,5242,1393,13441,892,136255,9,2635.74,180.12335181236267,"[8, 50, 180, True]"
13095,617,42444,38501,62383,255,425,true,49856,true,384070,21293,72254,false,63294,44229,62102,5,515555,3,1781.33,180.08256483078003,"[8, 50, 180, True]"
14435,423,50308,30053,85952,266,125,true,40616,true,436971,49201,87713,true,39560,9791,36899,705,221282,9,2654.6,180.1237428188324,"[8, 50, 180, True]"
15156,90,16897,11695,41676,152,387,false,25245,false,565877,25781,40538,false,22182,12293,43608,74,127466,2,2732.71,180.1212887763977,"[8, 50, 180, True]"
2160,452,46959,46318,24854,273,371,false,21328,false,240524,19431,11029,false,20309,5719,3588,873,379628,5,2606.99,180.12272763252258,"[8, 50, 180, True]"
803,29,33289,36480,29901,343,439,false,50056,true,39961,17872,18888,true,43420,10237,11563,850,256248,6,2659.52,180.12099385261536,"[8, 50, 180, True]"
10142,893,48889,13212,96386,87,398,true,35081,false,492832,55370,88322,true,53709,38453,42544,217,102729,3,2704.63,180.09314727783203,"[8, 50, 180, True]"
1820,272,22613,49113,39987,28,138,false,25305,false,237528,21224,21981,false,17114,24893,22329,343,386522,8,2662.05,180.117112159729,"[8, 50, 180, True]"
17198,377,27639,38743,92111,462,470,true,49814,true,367417,3877,53766,true,28325,51032,60975,448,236913,4,2609.24,180.11467480659485,"[8, 50, 180, True]"
1820,272,27639,49113,92111,28,470,false,25305,true,367417,3877,27726,false,17114,24893,60975,343,236913,8,2695.94,180.10724711418152,"[8, 50, 180, True]"
10142,893,33289,43622,96386,87,398,false,50056,false,492832,17872,18888,true,53709,10237,42544,850,102729,6,2633.74,180.11590147018433,"[8, 50, 180, True]"
10064,596,17670,19018,86704,30,451,true,30505,true,104140,37903,64685,false,19438,9125,28881,238,31178,4,2713.26,180.11964631080627,"[8, 50, 180, True]"
9362,667,18269,29250,65563,319,389,false,43581,true,101769,5971,25412,true,42855,58562,46751,325,112371,7,2638.37,180.09403896331787,"[8, 50, 180, True]"
17198,704,35770,36581,83157,328,138,true,4672,false,154664,51492,21981,true,28325,51032,1670,448,386522,4,2644.19,180.10062170028687,"[8, 50, 180, True]"
8764,377,22613,38743,39987,462,247,true,9429,false,26742,21224,42670,false,1592,18914,22329,709,420302,10,2618.45,180.11420440673828,"[8, 50, 180, True]"
8764,283,26360,7375,83157,328,247,true,25994,false,154664,51492,42670,false,1592,22004,1670,808,388393,10,2657.74,180.1184437274933,"[8, 50, 180, True]"
11337,704,35770,3785,7460,450,13,false,9429,false,327437,4567,45173,false,51765,18914,36118,709,420302,10,2555.91,180.12254786491394,"[8, 50, 180, True]"
10142,423,33289,6779,85952,266,398,true,50056,true,436971,49201,87713,true,39560,9791,42544,705,102729,6,2638.95,180.07806491851807,"[8, 50, 180, True]"
14435,893,50308,30053,96386,87,125,true,40616,true,492832,17872,18888,true,53709,10237,36899,850,221282,9,2677.12,180.1109094619751,"[8, 50, 180, True]"
18238,29,9317,44057,29901,286,439,false,43947,true,497557,55370,94225,true,43420,38453,19149,84,259848,8,2681.81,180.10791730880737,"[8, 50, 180, True]"
13029,894,48889,36480,21687,343,226,true,35081,true,39961,30231,88322,true,14393,40725,3209,217,417193,3,2644.31,180.11771845817566,"[8, 50, 180, True]"
520,210,51651,22807,49081,227,49,true,33734,false,599428,35746,11661,true,32633,4286,29281,407,300804,4,2647.35,180.07489466667175,"[8, 50, 180, True]"
14354,216,39441,55884,91750,122,279,false,9854,false,250737,40125,60682,false,57613,3705,6858,281,192178,3,2697.69,180.11697459220886,"[8, 50, 180, True]"
14435,423,22613,30053,85952,266,138,true,40616,true,237528,21224,21981,true,39560,51032,36899,448,431728,9,2622.08,180.12548756599426,"[8, 50, 180, True]"
17198,377,50308,38743,39987,462,125,true,4672,false,436971,49201,87713,true,28325,9791,22329,705,386522,4,2658.37,180.12298893928528,"[8, 50, 180, True]"
10064,596,17670,49113,92111,30,451,true,30505,true,104140,3877,51094,false,19438,9125,60975,343,31178,8,2647.49,180.12581324577332,"[8, 50, 180, True]"
1820,272,27639,19018,86704,28,470,false,11380,true,367417,37903,64685,false,17114,24893,28881,238,236913,4,2723.5,180.11714386940002,"[8, 50, 180, True]"
10142,893,51265,13212,96386,122,279,false,9854,false,492832,54530,60682,true,53709,8315,6858,281,102729,3,2676.48,180.11772537231445,"[8, 50, 180, True]"
14354,216,39441,55884,76090,87,398,true,35081,false,250737,55370,88322,false,62807,8122,42544,217,192178,3,2743.83,180.10204911231995,"[8, 50, 180, True]"
10142,272,27639,49113,96386,87,398,false,35081,false,367417,55370,88322,false,53709,24893,42544,343,236913,3,2725.05,180.09449195861816,"[8, 50, 180, True]"
1820,893,46091,13212,92111,28,470,true,25305,true,492832,3877,27365,true,43062,38453,60975,217,102729,8,2731.83,180.1173551082611,"[8, 50, 180, True]"
