8x8dct,analyse,aq-mode,aq-strength,b-adapt,bframes,cabac,chroma-qp-offset,crf,deblock,direct,fast-pskip,keyint,lookahead-threads,me,merange,mixed-refs,mbtree,nal-hrd,open-gop,run_time,evaluated_time,fidelity_setting,corr
0,p4x4,2,0.9936193775202311,0,4,1,-3,49.801977859487394,0:0,temporal,1,326,0,hex,17,1,0,none,1,8.34,8.484604358673096,"['Action', '1080p', 60, '20s']",1
0,p4x4,2,1.213242046376173,0,4,1,-10,49.801977859487394,0:0,temporal,1,326,4,hex,17,0,1,none,0,8.45,8.58851957321167,"['Action', '1080p', 60, '20s']",1
0,p4x4,2,0.9936193775202311,0,4,1,-3,49.801977859487394,0:0,temporal,1,326,0,dia,22,1,0,none,1,8.53,8.659117221832275,"['Action', '1080p', 60, '20s']",1
0,p4x4,2,1.802781757892211,0,4,1,8,49.801977859487394,-3:3,temporal,1,326,4,dia,22,0,0,none,0,8.55,8.689769983291626,"['Action', '1080p', 60, '20s']",1
0,p4x4,2,0.9936193775202311,0,4,1,2,49.801977859487394,0:0,temporal,1,326,0,hex,17,1,0,none,1,8.57,8.727389097213745,"['Action', '1080p', 60, '20s']",1
1,p4x4,2,0.9936193775202311,0,4,1,8,49.801977859487394,0:0,temporal,1,326,4,dia,22,0,0,none,0,8.57,8.714071989059448,"['Action', '1080p', 60, '20s']",1
0,p4x4,2,1.195380953907058,0,4,1,8,49.801977859487394,-6:6,temporal,1,326,0,dia,22,0,0,none,1,8.58,8.707280397415161,"['Action', '1080p', 60, '20s']",1
0,p4x4,2,1.802781757892211,0,4,0,8,49.801977859487394,6:-6,temporal,1,326,4,hex,17,0,0,none,1,8.58,8.72788143157959,"['Action', '1080p', 60, '20s']",1
0,p4x4,2,0.9936193775202311,0,4,1,-3,49.801977859487394,0:0,temporal,0,326,0,hex,17,1,0,none,1,8.58,8.728197813034058,"['Action', '1080p', 60, '20s']",1
0,p4x4,2,1.195380953907058,0,4,1,8,49.801977859487394,-6:6,temporal,1,326,4,dia,22,0,0,none,0,8.59,8.744402647018433,"['Action', '1080p', 60, '20s']",1
0,p4x4,2,1.195380953907058,0,4,1,-3,49.801977859487394,0:0,temporal,0,326,0,dia,36,0,0,none,1,8.59,8.729454517364502,"['Action', '1080p', 60, '20s']",1
0,none,2,1.195380953907058,0,4,1,8,49.801977859487394,0:0,temporal,0,326,0,dia,17,0,0,none,1,8.6,8.740896463394165,"['Action', '1080p', 60, '20s']",1
1,p4x4,2,0.9936193775202311,0,4,1,8,49.801977859487394,0:0,temporal,1,326,4,hex,22,0,0,none,0,8.6,8.745495080947876,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,0.44801554388222486,0,4,1,8,49.801977859487394,-3:3,temporal,0,326,4,dia,22,0,1,none,1,8.61,8.764112710952759,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,1.195380953907058,0,4,1,8,49.801977859487394,0:0,temporal,0,326,0,dia,17,0,0,none,1,8.63,8.766856908798218,"['Action', '1080p', 60, '20s']",1
0,none,2,0.9936193775202311,0,4,1,8,49.801977859487394,0:0,temporal,0,326,0,hex,17,0,0,none,1,8.65,8.786858081817627,"['Action', '1080p', 60, '20s']",1
1,p4x4,2,1.195380953907058,0,4,1,8,49.801977859487394,-6:6,temporal,1,326,4,dia,22,0,0,none,1,8.67,8.785463809967041,"['Action', '1080p', 60, '20s']",1
0,p4x4,2,1.195380953907058,0,4,1,8,49.801977859487394,0:0,temporal,1,326,0,dia,22,1,0,none,1,8.68,8.818475008010864,"['Action', '1080p', 60, '20s']",1
0,p4x4,2,0.44801554388222486,0,4,1,8,49.801977859487394,-6:6,temporal,1,326,0,dia,22,0,1,none,1,8.68,8.815825462341309,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,1.195380953907058,0,4,1,8,49.801977859487394,0:0,spatial,0,326,0,dia,17,0,0,none,1,8.68,8.82689094543457,"['Action', '1080p', 60, '20s']",1
