time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
40,40,40000,4,0.5,0.9030303030303028,60.19810516834259,0
30,35,15000,6,0.5,0.6727272727272726,40.82916383743286,0
30,35,10000,8,0.5,0.6484848484848483,39.62018723487854,0
30,20,15000,4,0.5,0.6121212121212121,36.99352855682373,0
35,35,25000,4,0.9,0.8545454545454544,47.86657266616821,0
30,25,15000,8,0.5,0.5636363636363636,39.86005117893219,1
30,40,15000,8,0.5,0.5878787878787878,43.66485252380371,1
35,35,25000,4,0.5,0.6969696969696969,47.86724650859833,1
40,40,10000,8,0.5,0.7575757575757575,50.63230950832367,1
30,40,10000,8,0.9,0.5151515151515151,40.31635615825653,2
