time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
40,40,40000,4,0.5,0.9030303030303028,60.19810516834259,0
30,25,15000,8,0.5,0.5636363636363636,39.86005117893219,0
35,35,25000,4,0.5,0.6969696969696969,47.86724650859833,0
30,35,15000,6,0.5,0.6727272727272726,40.82916383743286,0
40,40,10000,8,0.5,0.7575757575757575,50.63230950832367,0
30,40,15000,8,0.5,0.5878787878787878,43.66485252380371,1
50,40,10000,8,0.5,0.6606060606060605,60.45165824890137,1
45,35,10000,4,0.5,0.6121212121212121,52.60742800235748,1
55,35,25000,8,0.5,0.6969696969696969,72.34059913158417,1
30,30,25000,10,0.5,0.406060606060606,46.54106180667877,2
