threads,connections,duration,post,spearman_corr,evaluated_time,front_level
8,45,60,True,0.9878787878787878,60.12717125415802,0
8,35,10,True,0.9272727272727272,10.065210843086243,0
8,25,55,True,0.9878787878787878,55.11325912475586,0
8,40,45,False,0.9757575757575757,45.1233630657196,0
8,50,35,True,0.9393939393939393,35.103318738937375,0
8,50,10,True,0.8424242424242423,10.075204706192016,1
8,40,55,True,0.9757575757575757,55.141794610023496,1
8,30,50,True,0.9393939393939393,50.127060008049014,1
8,50,15,True,0.9151515151515152,16.690876507759093,1
8,40,15,True,0.8909090909090909,15.090565872192382,1
