innodb_thread_concurrency,max_allowed_packet,innodb_io_capacity_max,tmp_table_size,query_prealloc_size,max_heap_table_size,transaction_alloc_block_size,join_buffer_size,innodb_flush_log_at_trx_commit,innodb_max_dirty_pages_pct_lwm,innodb_buffer_pool_size,key_cache_age_threshold,binlog_cache_size,innodb_purge_rseg_truncate_frequency,query_cache_limit,binlog_row_image,innodb_lru_scan_depth,sort_buffer_size,innodb_stats_transient_sample_pages,innodb_adaptive_max_sleep_delay,throughput,evaluated_time,fidelity_setting,corr
387,617241966,2643,842149690,89229710,652061050,101244,399299384,0,38,14729497154,24557,3320624029,59,75834617,minimal,9898,66203810,27,427443,298.8,250.14674925804138,"[180, 50, 100000, 4, 0.5]",1
696,259991213,2643,274705049,94131107,350080211,101244,905016575,0,37,15105076959,2376,366818550,109,112709716,full,8586,52797983,21,399568,296.76,253.6691198348999,"[180, 50, 100000, 4, 0.5]",1
696,407651736,2643,274705049,88602036,350080211,101244,905016575,0,38,15105076959,28446,908033376,109,75834617,full,8586,67879290,27,399568,295.75,247.9676992893219,"[180, 50, 100000, 4, 0.5]",1
696,407651736,2643,274705049,88602036,652061050,101244,399299384,0,38,15105076959,24557,908033376,109,75834617,minimal,9898,67879290,16,399568,295.39,249.07381558418274,"[180, 50, 100000, 4, 0.5]",1
696,469484723,2643,274705049,94131107,652061050,16290,399299384,0,75,15105076959,24557,908033376,109,75834617,noblob,8586,66203810,27,399568,294.43,252.4360854625702,"[180, 50, 100000, 4, 0.5]",1
696,469484723,2643,274705049,94131107,350080211,116318,905016575,0,75,15105076959,5685,366818550,109,5600769,full,8586,52797983,48,399568,294.36,251.76933479309082,"[180, 50, 100000, 4, 0.5]",1
696,469484723,2643,274705049,94131107,187269935,101244,905016575,0,75,15105076959,2376,366818550,71,112709716,full,9896,52797983,48,399568,293.68,249.9335401058197,"[180, 50, 100000, 4, 0.5]",1
696,259991213,2643,274705049,94131107,350080211,101244,905016575,0,75,15105076959,2376,366818550,109,112709716,full,8586,52797983,21,399568,293.63,253.1261429786682,"[180, 50, 100000, 4, 0.5]",1
696,469484723,2643,274705049,111490369,350080211,116318,69290179,0,75,14729497154,24557,366818550,59,75834617,minimal,8586,66203810,48,399568,293.57,253.07803559303284,"[180, 50, 100000, 4, 0.5]",1
449,259991213,2643,842149690,89229710,187269935,101244,905016575,2,75,12771654352,2376,908033376,71,112709716,full,9898,52797983,48,399568,293.44,251.31648921966553,"[180, 50, 100000, 4, 0.5]",1
696,259991213,2643,274705049,94131107,350080211,108478,905016575,0,75,15105076959,2376,908033376,71,52439361,full,8586,52797983,48,399568,292.57,250.24076962471008,"[180, 50, 100000, 4, 0.5]",1
696,469484723,2643,274705049,105271726,187269935,101244,905016575,0,75,15105076959,28446,908033376,71,75834617,full,9896,52797983,27,399568,291.81,250.09797143936157,"[180, 50, 100000, 4, 0.5]",1
696,259991213,2643,842149690,89229710,1034215960,101244,905016575,0,38,15105076959,28446,366818550,109,112709716,noblob,9898,16340775,48,399568,291.78,247.72907876968384,"[180, 50, 100000, 4, 0.5]",1
387,617241966,2643,842149690,89229710,652061050,101244,399299384,0,38,14729497154,24557,3320624029,59,75834617,noblob,9898,66203810,27,427443,291.7,252.07401704788208,"[180, 50, 100000, 4, 0.5]",1
387,617241966,2643,842149690,89229710,880751055,101244,905016575,0,38,14729497154,28446,3320624029,59,75834617,full,8586,66203810,27,427443,291.59,248.3137800693512,"[180, 50, 100000, 4, 0.5]",1
387,617241966,2643,274705049,94131107,350080211,101244,399299384,0,38,14729497154,24557,3320624029,109,5600769,minimal,9898,52797983,27,399568,291.35,248.31131672859192,"[180, 50, 100000, 4, 0.5]",1
449,259991213,2643,842149690,89229710,652061050,101244,399299384,2,38,14729497154,28446,908033376,6,75834617,minimal,9898,67879290,27,880841,291.31,249.3038365840912,"[180, 50, 100000, 4, 0.5]",1
696,259991213,2643,274705049,94131107,187269935,101244,905016575,0,75,15105076959,2376,366818550,71,112709716,full,9896,54177408,27,399568,291.04,253.1997139453888,"[180, 50, 100000, 4, 0.5]",1
696,469484723,2643,274705049,94131107,350080211,101244,905016575,0,75,15105076959,2376,366818550,109,112709716,full,8586,52797983,27,399568,291.01,247.82108092308044,"[180, 50, 100000, 4, 0.5]",1
696,469484723,2643,274705049,94131107,187269935,101244,905016575,0,75,15105076959,2376,366818550,109,112709716,full,9896,52797983,27,399568,290.21,252.03412055969238,"[180, 50, 100000, 4, 0.5]",1
