maxThreads,acceptCount,connectionTimeout,keepAliveTimeout,maxConnections,minSpareThreads,processorCache,enableLookups,asyncTimeout,disableUploadTimeout,connectionUploadTimeout,executorTerminationTimeoutMillis,compressionMinSize,tcpNoDelay,maxHttpHeaderSize,maxHttpRequestHeaderSize,maxHttpResponseHeaderSize,maxKeepAliveRequests,threadsMaxIdleTime,threadPriority,RPS,evaluated_time,fidelity_setting,corr
14427,1,10659,40816,73084,51,147,true,24599,false,10678,57725,22597,false,50536,48635,26863,155,435466,6,3083.23,62.29266881942749,"[8, 50, 20, True]",0.41818181818181815
8650,1,10659,40816,73084,51,318,true,11742,false,511310,43362,22597,false,50536,21628,38139,155,64199,3,3039.46,62.297770261764526,"[8, 50, 20, True]",0.41818181818181815
4829,1,10659,40816,73084,51,407,true,35605,false,511310,43362,44840,false,50536,18901,26863,155,64199,3,2955.59,62.27686095237732,"[8, 50, 20, True]",0.41818181818181815
19183,1,10659,40816,73084,16,318,false,11742,false,411971,43362,83503,true,47252,21628,38139,155,64199,2,2949.78,62.27789044380188,"[8, 50, 20, True]",0.41818181818181815
16092,1,10659,40816,73084,51,318,true,42698,false,511310,43362,83503,false,50536,48635,38139,155,64199,6,2944.19,62.27244567871094,"[8, 50, 20, True]",0.41818181818181815
16092,1,10659,40816,73084,317,318,true,24599,false,511310,43362,83503,false,50536,48635,26863,155,64199,3,2938.94,62.26880240440369,"[8, 50, 20, True]",0.41818181818181815
16092,1,10659,40816,73084,205,64,true,24599,false,429604,43802,83503,false,50536,48635,26863,155,64199,6,2933.44,62.2764790058136,"[8, 50, 20, True]",0.41818181818181815
12079,1,10659,40816,73084,51,147,true,24599,false,10678,57725,22597,true,50536,54884,26863,155,435466,6,2927.74,62.33190703392029,"[8, 50, 20, True]",0.41818181818181815
8650,1,54066,40816,73084,51,147,true,11742,false,511310,43362,5770,false,50536,21628,38139,155,445168,3,2924.2,62.276060819625854,"[8, 50, 20, True]",0.41818181818181815
8650,1,10659,40816,73084,51,318,true,11742,false,511310,43362,22597,true,50536,18901,26863,155,64199,3,2896.19,62.30164194107056,"[8, 50, 20, True]",0.41818181818181815
12079,1,54066,40816,32329,51,147,true,11742,false,10678,57725,22597,true,50536,54884,26863,155,435466,3,2893.52,62.294493436813354,"[8, 50, 20, True]",0.41818181818181815
10723,1,10659,40816,73084,51,64,true,11742,false,511310,43362,22597,false,50536,18901,26863,155,64199,3,2890.03,62.276649951934814,"[8, 50, 20, True]",0.41818181818181815
8650,1,17948,40816,73084,248,64,true,11742,false,429604,43802,22597,true,50536,18901,26863,155,64199,6,2887.91,62.28056359291077,"[8, 50, 20, True]",0.41818181818181815
8650,1,17948,40816,73084,248,318,false,11742,false,411971,43802,22597,true,47252,18901,38139,155,64199,6,2883.12,62.28604578971863,"[8, 50, 20, True]",0.41818181818181815
8650,1,10659,40816,73084,51,318,true,11742,true,511310,43362,22597,false,50536,21628,38139,155,64199,3,2861.2,62.34342288970947,"[8, 50, 20, True]",0.41818181818181815
16092,1,10659,40816,73084,51,318,true,24599,false,511310,43362,83503,false,50536,48635,38139,155,64199,3,2855.93,62.288113832473755,"[8, 50, 20, True]",0.41818181818181815
10723,1,10659,40816,73084,317,318,true,24599,false,511310,43362,83503,false,50536,18901,26863,650,64199,3,2854.03,62.29209232330322,"[8, 50, 20, True]",0.41818181818181815
16092,1,10659,40816,73084,374,147,true,24599,false,429604,43802,83503,false,50536,48635,33926,155,64199,6,2853.53,62.284175634384155,"[8, 50, 20, True]",0.41818181818181815
8650,1,10659,40816,32329,205,64,true,11742,false,511310,43362,5770,false,50536,48635,26863,155,64199,3,2842.05,62.327229022979736,"[8, 50, 20, True]",0.41818181818181815
16092,1,10659,40816,73084,374,147,true,24599,false,429604,43802,83503,false,50536,48635,38139,155,64199,6,2831.92,62.2715117931366,"[8, 50, 20, True]",0.41818181818181815
