maxThreads,acceptCount,connectionTimeout,keepAliveTimeout,maxConnections,minSpareThreads,processorCache,enableLookups,asyncTimeout,disableUploadTimeout,connectionUploadTimeout,executorTerminationTimeoutMillis,compressionMinSize,tcpNoDelay,maxHttpHeaderSize,maxHttpRequestHeaderSize,maxHttpResponseHeaderSize,maxKeepAliveRequests,threadsMaxIdleTime,threadPriority,RPS,evaluated_time,fidelity_setting,corr
3,483,48799,32861,93186,422,314,false,35359,false,173348,47356,71268,true,44225,16045,58043,828,406172,9,3383.24,180.12473559379578,"[8, 50, 180, True]",1
3,459,44037,8470,85269,422,357,true,21926,false,399924,47356,71268,true,38278,40076,58043,828,406172,9,3381.89,180.1192967891693,"[8, 50, 180, True]",1
3,483,48799,32861,85269,422,314,false,35359,false,399924,47356,71268,true,38278,11764,58043,828,410359,9,3369.66,180.09525728225708,"[8, 50, 180, True]",1
3,483,9958,51332,85269,422,182,false,26720,false,399924,47356,71268,true,47750,11764,31311,828,529717,8,3363.99,180.09470629692078,"[8, 50, 180, True]",1
3,483,9958,8470,85269,422,357,false,38625,false,399924,47356,16655,true,38278,11764,58043,828,90787,8,3362.52,180.05775666236877,"[8, 50, 180, True]",1
3,459,48799,8470,85269,422,357,true,38625,false,399924,47356,71268,true,38278,40076,31311,828,406172,9,3360.61,180.0827796459198,"[8, 50, 180, True]",1
3,459,48799,51332,85269,422,259,true,35359,false,399924,54312,71268,true,47750,16045,31311,984,406172,8,3358.3,180.05914449691772,"[8, 50, 180, True]",1
3,483,48799,32861,85269,422,182,false,38625,false,298118,47356,71268,true,44225,40076,31311,828,406172,9,3356.81,180.0955502986908,"[8, 50, 180, True]",1
3,459,9958,32861,85269,422,357,false,35359,false,399924,47356,71268,true,3489,11764,58043,828,410359,8,3352.55,180.07737612724304,"[8, 50, 180, True]",1
3,459,48799,8470,85269,422,357,true,35359,false,399924,47356,71268,true,47750,16045,31311,984,406172,9,3352.15,180.10471272468567,"[8, 50, 180, True]",1
3,459,48799,32861,85269,422,314,false,35359,false,399924,47356,71268,true,44225,16045,58043,828,406172,9,3351.36,180.1218662261963,"[8, 50, 180, True]",1
3,483,48799,32861,85269,422,259,false,38625,false,298118,47356,71268,true,44225,16045,31311,828,406172,8,3351.01,180.07468557357788,"[8, 50, 180, True]",1
3,459,48799,8470,85269,422,357,false,35359,false,399924,47356,71268,true,44225,16045,31311,984,406172,5,3348.11,180.06236934661865,"[8, 50, 180, True]",1
3,459,48799,8470,85269,422,357,true,38625,false,399924,47356,71268,true,38278,40076,31311,828,406172,9,3345.81,180.12569856643677,"[8, 50, 180, True]",1
3,459,48799,51332,85269,422,259,true,35359,false,399924,54312,71268,true,47750,16045,31311,984,406172,8,3345.47,180.0630259513855,"[8, 50, 180, True]",1
3,459,48799,8470,85269,329,357,true,35359,false,399924,47356,71268,true,47750,40076,48196,984,406172,9,3344.6,180.03656125068665,"[8, 50, 180, True]",1
3,483,48799,32861,85269,422,314,false,35359,false,173348,47356,71268,true,38278,16045,58043,828,406172,9,3342.86,180.05232620239258,"[8, 50, 180, True]",1
3,459,48799,32861,85269,422,314,false,35359,false,399924,47356,71268,true,44225,40076,31311,828,406172,9,3340.64,180.12275457382202,"[8, 50, 180, True]",1
3,459,48799,8470,93186,422,357,true,38625,false,399924,47356,71268,true,44225,16045,31311,828,406172,9,3339.06,180.07381653785706,"[8, 50, 180, True]",1
3,483,48799,32861,93186,422,314,false,35359,false,173348,47356,71268,true,44225,16045,58043,828,406172,9,3338.71,180.0968644618988,"[8, 50, 180, True]",1
