fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,evaluated_time,fidelity_setting,corr
Off,On,On,Off,Off,Off,Off,Off,On,Off,On,Off,On,Off,On,Off,Off,Off,On,Off,0.06937813758850098,2.828035831451416,"[90, 5, 3, 2, 5]",0.8303030303030302
Off,Off,On,On,Off,On,Off,On,On,On,On,On,Off,Off,On,Off,Off,On,Off,Off,0.06970787048339844,2.870652437210083,"[90, 5, 3, 2, 5]",0.8303030303030302
On,On,Off,On,On,Off,Off,On,On,On,On,Off,Off,On,Off,Off,On,Off,Off,Off,0.0706489086151123,2.9405596256256104,"[90, 5, 3, 2, 5]",0.8303030303030302
Off,Off,On,On,On,On,Off,On,On,On,On,On,Off,Off,Off,Off,Off,Off,Off,Off,0.07150650024414062,2.945742130279541,"[90, 5, 3, 2, 5]",0.8303030303030302
Off,On,On,Off,On,Off,Off,Off,On,On,On,Off,On,Off,On,Off,On,Off,Off,Off,0.07193493843078613,2.7829205989837646,"[90, 5, 3, 2, 5]",0.8303030303030302
Off,On,Off,On,Off,Off,Off,On,On,On,Off,Off,On,Off,On,Off,Off,On,Off,Off,0.07260537147521973,2.8850746154785156,"[90, 5, 3, 2, 5]",0.8303030303030302
On,Off,On,On,On,On,Off,On,On,On,On,On,Off,Off,Off,Off,Off,Off,Off,Off,0.07322525978088379,2.8210031986236572,"[90, 5, 3, 2, 5]",0.8303030303030302
On,On,On,Off,On,Off,Off,Off,On,On,On,Off,On,On,Off,Off,On,Off,Off,Off,0.07331681251525879,2.831064462661743,"[90, 5, 3, 2, 5]",0.8303030303030302
Off,On,Off,On,On,Off,Off,On,On,On,On,On,Off,Off,Off,Off,Off,Off,Off,Off,0.07354211807250977,2.822481155395508,"[90, 5, 3, 2, 5]",0.8303030303030302
On,On,On,Off,On,On,Off,On,On,On,On,On,Off,Off,Off,Off,Off,On,Off,Off,0.07384490966796875,2.8589272499084473,"[90, 5, 3, 2, 5]",0.8303030303030302
Off,On,On,On,On,Off,Off,On,On,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,0.07392716407775879,2.8847384452819824,"[90, 5, 3, 2, 5]",0.8303030303030302
Off,On,Off,Off,Off,Off,Off,On,Off,Off,On,On,Off,Off,Off,Off,Off,Off,On,Off,0.0739278793334961,2.9136862754821777,"[90, 5, 3, 2, 5]",0.8303030303030302
On,On,Off,On,On,Off,On,On,Off,On,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,0.07421040534973145,2.9533636569976807,"[90, 5, 3, 2, 5]",0.8303030303030302
Off,On,Off,On,On,Off,On,On,On,On,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,0.07422566413879395,2.8758256435394287,"[90, 5, 3, 2, 5]",0.8303030303030302
On,On,On,Off,Off,Off,Off,On,On,On,On,On,Off,Off,On,On,Off,On,Off,Off,0.07442998886108398,2.814314126968384,"[90, 5, 3, 2, 5]",0.8303030303030302
Off,On,Off,On,On,Off,Off,On,On,On,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,0.074432373046875,2.87538480758667,"[90, 5, 3, 2, 5]",0.8303030303030302
Off,On,Off,On,On,Off,Off,On,On,On,On,On,Off,Off,On,Off,Off,On,Off,Off,0.07452130317687988,2.8767733573913574,"[90, 5, 3, 2, 5]",0.8303030303030302
On,On,On,Off,Off,Off,Off,Off,On,Off,On,Off,On,Off,On,Off,Off,Off,On,Off,0.07457160949707031,2.9697816371917725,"[90, 5, 3, 2, 5]",0.8303030303030302
Off,On,Off,Off,On,Off,Off,Off,On,Off,On,Off,On,On,Off,Off,Off,Off,On,Off,0.07478070259094238,2.787973642349243,"[90, 5, 3, 2, 5]",0.8303030303030302
Off,Off,Off,On,Off,Off,On,On,Off,On,Off,On,Off,Off,Off,Off,Off,On,Off,Off,0.0750436782836914,2.921076774597168,"[90, 5, 3, 2, 5]",0.8303030303030302
