inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
70,35,2,1,5,0.5757575757575757,2.8050420761108397,0
70,15,1,3,10,0.4787878787878787,2.838827204704285,1
90,5,3,1,15,0.34545454545454546,2.806681489944458,1
80,15,2,1,5,0.309090909090909,2.827378344535828,2
80,35,1,1,10,0.309090909090909,2.8436434507369994,2
60,35,1,4,5,0.17575757575757575,2.837654137611389,3
90,15,3,1,10,-0.2606060606060606,2.8322911500930785,3
80,15,1,1,25,-0.29696969696969694,2.8677918910980225,4
80,10,3,2,25,-0.7696969696969697,3.928606414794922,5
50,25,3,1,20,-1,73.43738255500793,6
