time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
50,20,35000,4,0.5,0.8909090909090909,60.77068836688996,0
40,25,40000,4,0.5,0.7454545454545454,53.96361622810364,0
35,25,20000,6,0.7,0.41818181818181815,45.70092570781708,0
30,45,20000,6,0.5,0.2121212121212121,45.58536620140076,0
30,20,20000,6,0.7,0.1515151515151515,39.86133382320404,0
30,20,20000,10,0.5,0.006060606060606061,40.51386752128601,1
50,40,35000,4,0.5,0.8787878787878788,67.64139199256897,1
50,35,20000,6,0.5,0.5272727272727272,62.75222203731537,1
35,25,40000,6,0.7,0.2727272727272727,51.74748241901398,1
40,45,20000,4,0.5,0.34545454545454546,52.98317353725433,1
