innodb_thread_concurrency,max_allowed_packet,innodb_io_capacity_max,tmp_table_size,query_prealloc_size,max_heap_table_size,transaction_alloc_block_size,join_buffer_size,innodb_flush_log_at_trx_commit,innodb_max_dirty_pages_pct_lwm,innodb_buffer_pool_size,key_cache_age_threshold,binlog_cache_size,innodb_purge_rseg_truncate_frequency,query_cache_limit,binlog_row_image,innodb_lru_scan_depth,sort_buffer_size,innodb_stats_transient_sample_pages,innodb_adaptive_max_sleep_delay,throughput,evaluated_time,fidelity_setting,corr
856,1023208416,108,988911348,87088023,93453865,129396,470140183,1,75,12599569215,20038,405016026,51,27278179,minimal,1539,31544888,51,667561,336.3,255.04802250862122,"[180, 50, 100000, 4, 0.5]",1
919,926517856,7019,635430400,30620961,692635129,95728,527716735,0,40,12508694781,23429,3611878260,35,114017848,noblob,10212,7119322,82,3783,281.87,244.10953736305237,"[180, 50, 100000, 4, 0.5]",1
883,395626865,28016,483666589,76614908,153996149,89760,503893056,2,66,11807512990,13128,1237023759,70,46772513,noblob,1880,13630647,13,985838,271.84,253.73696494102478,"[180, 50, 100000, 4, 0.5]",1
148,504352933,20241,162260952,54653849,376567432,44243,578706408,2,1,12562601623,9181,3560122837,77,104926808,full,4203,16488123,35,300890,270.08,248.4239056110382,"[180, 50, 100000, 4, 0.5]",1
931,369081013,38606,216169198,101308744,779945052,73435,407373076,0,76,12844360203,17866,1674344376,8,67420331,minimal,4304,71451572,12,963547,269.98,266.48047947883606,"[180, 50, 100000, 4, 0.5]",1
797,631469976,10594,740308205,56622647,988927861,51653,509904596,0,14,12967595627,8255,495775509,4,20215133,noblob,9384,132725572,79,341085,267.89,245.205659866333,"[180, 50, 100000, 4, 0.5]",1
103,638244880,37986,584579810,48165095,247413742,94973,66126203,2,86,12535412570,21234,634347879,102,121098125,minimal,4822,5119465,27,362457,267.34,253.47769904136658,"[180, 50, 100000, 4, 0.5]",1
521,9929988,13807,370627194,4277177,131041968,80277,214215194,2,41,11690015507,4127,2967812991,98,52200237,full,10194,132782190,96,425224,267.08,249.02727699279785,"[180, 50, 100000, 4, 0.5]",1
86,608981304,30042,247855963,127872371,965888959,16760,165020231,0,34,12137623009,7336,1930888584,67,76684183,minimal,7562,44211576,68,921012,264.39,253.8022105693817,"[180, 50, 100000, 4, 0.5]",1
351,796840134,11916,1043997118,118134337,406635791,35400,255669013,0,88,12766605385,6102,3377940487,97,109162756,full,4246,105916407,75,30621,264.31,248.90103602409363,"[180, 50, 100000, 4, 0.5]",1
968,950231763,32536,23801839,16000840,196217129,27766,553560847,2,24,11684978506,8124,264675946,68,90583254,full,7739,69267105,4,569647,263.86,252.973806142807,"[180, 50, 100000, 4, 0.5]",1
351,338355177,33141,183185370,45426429,299265593,34247,679825314,0,52,13225756382,3643,3747330184,95,61178488,noblob,6492,34607073,44,96056,263.46,259.45426988601685,"[180, 50, 100000, 4, 0.5]",1
84,283780243,23077,1002160892,60959915,1060603719,43992,539531284,2,1,12816070468,783,2119982280,97,31859992,noblob,9652,78602730,100,528363,263.13,250.98090076446533,"[180, 50, 100000, 4, 0.5]",1
196,150713273,22912,1012275689,9198718,155160052,14264,1060869575,2,6,14188969718,8613,1082387533,94,20666250,noblob,10104,58850102,3,959811,262.19,259.46578645706177,"[180, 50, 100000, 4, 0.5]",1
562,408531574,12604,338272187,9752303,1051349203,94372,489091737,2,78,11401075586,27335,1773002350,33,27207229,full,3681,122724343,35,739519,260.54,243.77651453018188,"[180, 50, 100000, 4, 0.5]",1
841,303414997,8127,432062500,103411289,917176876,22280,345864182,1,47,15063223031,21187,3609891011,70,483225,full,6704,60961192,78,263857,229.34,244.84686493873596,"[180, 50, 100000, 4, 0.5]",1
41,857931441,27314,64072206,95313572,180707738,15851,231716507,1,43,11234847347,13437,1675072381,6,7471443,full,2331,3274214,6,993407,218.45,253.89699625968933,"[180, 50, 100000, 4, 0.5]",1
998,636832888,25238,357193870,132042124,512723451,50775,790594782,1,57,12326503667,28302,2346421882,67,46997374,minimal,718,121653771,91,53443,217.35,250.94956254959106,"[180, 50, 100000, 4, 0.5]",1
152,745325426,24041,453530119,123891244,640125381,61148,487638421,1,81,13983788434,16319,1672571924,77,44852841,minimal,402,119218085,35,58008,216.96,253.34724307060242,"[180, 50, 100000, 4, 0.5]",1
69,900296509,39232,589853975,52403958,491328149,75940,34406906,1,23,12962735180,9303,3773111968,103,125045963,minimal,5416,29700831,62,753663,214.48,258.54688453674316,"[180, 50, 100000, 4, 0.5]",1
