inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
60,10,3,1,10,0.17575757575757575,2.748174047470093,0
70,20,2,2,5,-0.5030303030303029,2.748031187057495,0
50,15,1,2,15,0.7212121212121211,2.7663975954055786,0
60,15,2,2,10,0.11515151515151514,2.7482197523117065,1
50,5,1,2,25,0.4424242424242424,2.865888214111328,1
50,20,2,3,5,0.2727272727272727,2.766557240486145,1
50,20,1,1,35,0.3939393939393939,2.781516671180725,1
50,10,2,2,10,-0.17575757575757575,2.7593101024627686,2
50,10,1,1,5,0.04242424242424241,2.7612017393112183,2
80,20,2,2,15,0.29696969696969694,2.858913516998291,2
