checkpoint_completion_target,backend_flush_after,maintenance_work_mem,max_parallel_workers_per_gather,min_wal_size,wal_writer_flush_after,wal_writer_delay,work_mem,random_page_cost,commit_siblings,checkpoint_flush_after,seq_page_cost,commit_delay,join_collapse_limit,bgwriter_delay,from_collapse_limit,default_statistics_target,bgwriter_flush_after,checkpoint_timeout,deadlock_timeout,throughput,evaluated_time,fidelity_setting,corr
0.06598001971355508,0,247254,1005,1751,2073613159,3432,522680,20.440323630584956,154,82,33.60626908099025,89591,288886098,4469,284327001,704,170,85446,1585664453,613.33,241.08721542358398,"[180, 50, 100000, 4, 0.5]",1
0.025894861214391742,0,467955,200,2973,1460176197,3432,50557,3.7676118433562262,298,153,27.97885475917901,15165,665564328,9619,705750373,704,78,4378,1798286571,601.31,242.0386245250702,"[180, 50, 100000, 4, 0.5]",1
0.025894861214391742,0,467955,200,2973,1460176197,90,50557,3.7676118433562262,298,153,27.97885475917901,15165,665564328,9619,2104821436,704,78,4378,1798286571,599.73,239.2816617488861,"[180, 50, 100000, 4, 0.5]",1
0.01616383651494613,0,467955,200,2973,1449196847,8692,293665,14.989737345306075,354,118,27.97885475917901,21545,1878165685,3173,705750373,332,78,4378,1798286571,599.52,242.405339717865,"[180, 50, 100000, 4, 0.5]",1
0.025894861214391742,0,467955,200,2973,1460176197,90,50557,3.7676118433562262,298,153,27.97885475917901,15165,665564328,9619,2104821436,704,78,4378,1798286571,598.9,239.87396836280823,"[180, 50, 100000, 4, 0.5]",1
0.025894861214391742,0,467955,332,2973,1460176197,317,522680,5.790697559468077,298,153,27.97885475917901,15165,665564328,3173,2104821436,704,233,4378,1798286571,598.44,241.09839415550232,"[180, 50, 100000, 4, 0.5]",1
0.025894861214391742,0,186846,1005,2973,1116886979,3432,86112,22.255414205293516,154,118,4.342545158086207,80774,288886098,4469,2038228614,2547,78,85446,1798286571,596.91,244.42377543449402,"[180, 50, 100000, 4, 0.5]",1
0.025894861214391742,0,467955,200,2973,1460176197,3432,50557,14.989737345306075,298,119,27.97885475917901,15165,665564328,9619,705750373,704,78,4378,1606516820,596.36,241.1780607700348,"[180, 50, 100000, 4, 0.5]",1
0.025894861214391742,0,467955,672,2973,1460176197,90,86112,3.7676118433562262,154,153,4.342545158086207,15165,665564328,3018,2104821436,704,233,85446,1798286571,595.42,242.17989134788513,"[180, 50, 100000, 4, 0.5]",1
0.025894861214391742,0,467955,672,2973,1460176197,90,86112,3.7676118433562262,154,118,4.342545158086207,80774,665564328,3018,2104821436,332,78,4378,1798286571,592.64,242.98219275474548,"[180, 50, 100000, 4, 0.5]",1
0.025894861214391742,0,467955,1005,2973,1924628334,3432,86112,22.255414205293516,553,118,4.342545158086207,80774,1878165685,4469,844092779,2547,78,85446,1798286571,591.79,241.1649444103241,"[180, 50, 100000, 4, 0.5]",1
0.025894861214391742,0,467955,76,6701,1460176197,90,522680,5.790697559468077,154,153,27.97885475917901,15165,665564328,9619,284327001,704,233,85446,439472463,591.74,241.00576519966125,"[180, 50, 100000, 4, 0.5]",1
0.06598001971355508,0,467955,76,1751,1460176197,317,522680,5.790697559468077,154,119,37.65247999013174,15165,665564328,3173,284327001,2547,233,85446,439472463,591.39,242.49243879318237,"[180, 50, 100000, 4, 0.5]",1
0.025894861214391742,0,467955,1005,2973,1460176197,3432,86112,3.7676118433562262,298,118,27.97885475917901,47258,665564328,4469,844092779,704,78,85446,1798286571,591.2,242.8440821170807,"[180, 50, 100000, 4, 0.5]",1
0.025894861214391742,0,186846,1005,2973,1116886979,3432,86112,22.255414205293516,553,118,58.84629250013401,80774,288886098,4469,2038228614,2547,78,85446,1798286571,589.9,240.40537023544312,"[180, 50, 100000, 4, 0.5]",1
0.01616383651494613,0,467955,200,2973,1449196847,3432,522680,14.989737345306075,354,118,27.97885475917901,82956,1878165685,3173,705750373,332,78,13149,1798286571,589.18,240.692444562912,"[180, 50, 100000, 4, 0.5]",1
0.025894861214391742,0,467955,200,2973,1460176197,3432,522680,14.989737345306075,354,118,27.97885475917901,82956,1878165685,3173,705750373,332,78,85446,1606516820,588.66,243.23788237571716,"[180, 50, 100000, 4, 0.5]",1
0.025894861214391742,0,186846,1005,2973,1116886979,3432,86112,22.255414205293516,553,118,58.84629250013401,80774,288886098,4469,2038228614,2547,78,85446,1798286571,586.81,240.9170196056366,"[180, 50, 100000, 4, 0.5]",1
0.025894861214391742,0,186846,76,2973,1116886979,317,86112,5.790697559468077,154,119,58.84629250013401,15165,665564328,3173,284327001,2547,233,85446,439472463,583.8,240.31972694396973,"[180, 50, 100000, 4, 0.5]",1
0.06598001971355508,0,467955,672,2973,1460176197,90,86112,3.7676118433562262,154,118,4.342545158086207,80774,1878165685,3018,2104821436,332,233,85446,439472463,582.86,241.55419445037842,"[180, 50, 100000, 4, 0.5]",1
