time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
30,45,20000,10,0.5,0.5515151515151515,58.526838707923886,0
45,20,10000,4,0.5,0.3939393939393939,51.85094602108002,0
50,25,45000,4,0.5,0.7333333333333332,69.42136626243591,0
35,20,20000,4,0.9,0.19999999999999998,44.34743001461029,0
45,25,10000,4,0.5,0.5272727272727272,52.799623656272885,0
35,25,25000,8,0.5,0.5515151515151515,53.49041860103607,0
35,20,20000,6,0.9,0.34545454545454546,46.32891159057617,0
35,20,35000,4,0.5,0.309090909090909,48.34442155361175,1
50,40,35000,8,0.5,0.5878787878787878,87.52576587200164,1
35,25,45000,10,0.5,0.5272727272727272,70.90144648551941,1
