inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
60,10,1,2,35,0.43030303030303024,2.9872800588607786,0
60,15,1,1,10,0.28484848484848485,2.7245795011520384,0
90,35,2,3,35,0.5636363636363636,4.089798831939698,0
60,20,1,1,10,0.43030303030303024,2.7789769411087035,0
50,35,1,3,5,-0.0303030303030303,2.7680808305740356,1
60,10,1,2,10,0.406060606060606,2.803914737701416,1
50,25,1,2,10,0.17575757575757575,2.79314239025116,1
60,5,1,2,35,0.406060606060606,2.983264994621277,1
50,10,1,2,15,-0.4545454545454545,2.784968709945679,2
60,15,1,2,10,0.2727272727272727,2.8131430625915526,2
