inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
50,25,1,4,20,0.5030303030303029,2.8081736087799074,0
80,15,1,1,5,0.5757575757575757,2.812168502807617,0
80,25,1,3,20,0.13939393939393938,2.793074941635132,0
80,25,1,2,20,0.19999999999999998,2.809982967376709,1
80,25,1,1,25,0.5515151515151515,2.85602548122406,1
90,10,3,1,10,0.33333333333333326,2.817371296882629,1
50,25,1,2,20,-0.17575757575757575,2.813795232772827,2
80,35,1,1,20,0.4787878787878787,2.916023683547974,2
80,25,1,3,25,0.13939393939393938,2.8277255058288575,2
50,15,2,1,15,0.1515151515151515,2.9020255327224733,2
