threads,connections,duration,post,spearman_corr,evaluated_time,front_level
8,35,10,True,-0.01818181818181818,10.05611252784729,0
8,35,25,True,0.7454545454545454,25.08262617588043,0
8,40,20,False,0.3939393939393939,20.081060218811036,0
8,30,20,True,-0.23636363636363633,20.071552753448486,1
8,45,60,True,0.686933264358473,60.09818341732025,1
8,40,55,True,0.6727272727272726,55.123943567276,1
8,25,55,True,0.35757575757575755,55.110862612724304,1
8,25,35,True,0.28484848484848485,35.08960444927216,1
8,50,20,True,-0.01818181818181818,20.081641268730163,1
6,35,35,False,-0.23636363636363633,35.09782531261444,2
