inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
60,25,1,2,5,0.23636363636363633,2.620002102851868,0
50,25,1,4,35,-0.17575757575757575,2.6187444925308228,0
70,25,1,4,35,0.6121212121212121,2.6340840339660643,0
50,25,1,2,10,-0.0303030303030303,2.6218726873397826,1
50,25,3,4,10,0.43030303030303024,2.7864192962646483,1
60,15,1,2,5,0.2121212121212121,2.6669250249862673,1
90,25,1,4,10,0.19999999999999998,2.6359760761260986,1
90,25,2,4,5,0.22424242424242422,2.7584755420684814,1
50,25,1,3,35,-0.35757575757575755,2.628944492340088,2
50,35,1,2,35,0.41818181818181815,3.1333420753479,2
