time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
45,45,30000,6,0.5,0.5757575757575757,65.86504964828491,0
30,20,20000,10,0.5,-0.07878787878787878,40.38210501670837,0
40,35,20000,6,0.5,0.2727272727272727,52.63649997711182,0
45,25,30000,6,0.5,0.4666666666666666,58.34720976352692,0
55,30,50000,6,0.5,0.6848484848484848,78.19085457324982,0
55,30,30000,6,0.7,0.6121212121212121,70.3940108537674,0
40,25,40000,4,0.5,-0.006060606060606061,53.908300685882566,1
40,30,50000,10,0.5,0.5030303030303029,68.53903617858887,1
40,30,45000,10,0.5,0.38181818181818183,66.1856802225113,1
40,30,50000,4,0.5,0.1515151515151515,58.72190127372742,1
