maxThreads,acceptCount,connectionTimeout,keepAliveTimeout,maxConnections,minSpareThreads,processorCache,enableLookups,asyncTimeout,disableUploadTimeout,connectionUploadTimeout,executorTerminationTimeoutMillis,compressionMinSize,tcpNoDelay,maxHttpHeaderSize,maxHttpRequestHeaderSize,maxHttpResponseHeaderSize,maxKeepAliveRequests,threadsMaxIdleTime,threadPriority,RPS,evaluated_time,fidelity_setting,corr
4196,5,13650,22313,3656,128,454,false,1473,true,361050,56961,7657,true,44221,11719,1094,726,421658,6,1588.97,20.075133800506592,"[6, 30, 20, False]",0
1159,587,41371,41427,61113,8,126,false,45287,false,57270,38109,91493,true,54117,12916,51147,946,264478,1,1588.59,20.077043533325195,"[6, 30, 20, False]",0
1159,40,41371,16293,61113,8,382,false,53964,false,57270,38109,77109,true,50558,12916,60486,989,264478,1,1582.89,20.07279872894287,"[6, 30, 20, False]",0
14091,136,8247,3682,3656,53,309,true,29232,true,49002,15419,21553,true,9153,49027,1094,726,507474,10,1553.56,20.081816911697388,"[6, 30, 20, False]",0
1159,136,30062,41427,61113,8,309,false,29232,false,6093,26750,55793,true,54117,49027,1094,989,507474,6,1537.76,20.08395028114319,"[6, 30, 20, False]",0
18330,573,1947,35909,34684,17,123,true,48904,false,200515,1745,63861,true,55617,23912,54528,441,233821,1,1524.46,20.080658197402954,"[6, 30, 20, False]",0
9365,40,41371,16293,58174,8,413,false,53964,false,477326,57725,77109,true,50558,7048,60486,989,31444,1,1524.21,20.080747604370117,"[6, 30, 20, False]",0
16783,136,37462,24885,31678,24,126,false,45287,false,57270,15419,21553,true,37146,12916,12242,139,570586,3,1503.39,20.08088254928589,"[6, 30, 20, False]",0
17101,40,41371,16293,58174,8,457,false,30757,false,153065,31459,77109,true,50558,54220,31674,989,432507,10,1494.38,20.079408407211304,"[6, 30, 20, False]",0
1159,5,13650,22313,61113,128,454,false,29232,true,6093,26750,55793,true,54117,49027,1094,989,421658,6,1493.92,20.077840089797974,"[6, 30, 20, False]",0
1159,956,41371,41427,61113,8,457,false,8734,false,6093,26750,55793,true,54117,43525,51147,989,264478,6,1493.44,20.081474542617798,"[6, 30, 20, False]",0
14091,5,13650,40852,3656,128,96,false,1473,true,361050,56961,7657,true,37435,36045,1094,726,32210,10,1489.81,20.07668113708496,"[6, 30, 20, False]",0
14427,587,8247,3682,7180,53,309,false,35934,true,49002,38109,91493,true,9153,49027,2767,452,507474,1,1489.62,20.068942070007324,"[6, 30, 20, False]",0
1159,956,41371,40852,3656,128,457,false,1473,true,361050,41945,55793,true,37435,36045,51147,726,32210,6,1487.42,20.077803134918213,"[6, 30, 20, False]",0
16783,136,8247,3682,7180,53,309,true,29232,true,49002,15419,21553,true,9153,49027,12242,139,507474,3,1487.12,20.073538064956665,"[6, 30, 20, False]",0
16783,136,8247,3682,7180,53,309,true,29232,true,49002,15419,21553,true,9153,49027,1094,139,507474,3,1485.09,20.07509756088257,"[6, 30, 20, False]",0
1159,956,41371,41427,61113,8,457,false,30757,false,153065,31459,55793,true,50558,43525,31674,989,432507,10,1483.53,20.075717449188232,"[6, 30, 20, False]",0
9365,573,41371,35909,58174,8,413,false,53964,false,57270,1745,63861,true,50558,48635,60486,441,570586,5,1482.23,20.07915449142456,"[6, 30, 20, False]",0
14427,40,1947,16293,34684,17,123,true,48904,true,477326,57725,77109,true,55617,7048,2767,989,31444,1,1482.11,20.079384088516235,"[6, 30, 20, False]",0
1159,587,13650,41427,3656,128,454,false,42698,false,361050,56961,91493,true,44221,12916,1094,946,421658,1,1479.52,20.0776789188385,"[6, 30, 20, False]",0
