inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
50,25,1,3,5,0.709090909090909,2.8278543949127197,0
60,35,2,3,10,0.709090909090909,3.1443711519241333,0
70,35,3,3,35,0.9030303030303028,6.625930666923523,0
90,5,1,2,5,0.17575757575757575,2.8242258548736574,0
70,5,1,3,15,0.6848484848484848,2.9318662166595457,1
50,25,1,3,10,0.49090909090909085,2.8525156021118163,1
50,5,1,1,5,0.6121212121212121,2.864800715446472,1
90,35,3,1,5,-0.29696969696969694,2.8390944719314577,1
90,35,1,3,5,0.13939393939393938,2.845692539215088,1
50,25,1,2,5,-0.6,2.838668632507324,1
