checkpoint_completion_target,backend_flush_after,maintenance_work_mem,max_parallel_workers_per_gather,min_wal_size,wal_writer_flush_after,wal_writer_delay,work_mem,random_page_cost,commit_siblings,checkpoint_flush_after,seq_page_cost,commit_delay,join_collapse_limit,bgwriter_delay,from_collapse_limit,default_statistics_target,bgwriter_flush_after,checkpoint_timeout,deadlock_timeout,throughput,evaluated_time,fidelity_setting,corr
0.24581259632978344,0,608862,609,3391,1441937169,2377,957855,57.6825860036797,911,79,72.68878707075359,76392,657761426,9793,1599954269,51,232,27752,139506957,632.65,47.22040295600891,"[30, 45, 30000, 4, 0.5]",0.8181818181818182
0.5392235130976469,0,918459,235,335,1727343698,5619,957855,98.20708308234461,52,98,62.909303514543126,62314,1720060700,6060,298748575,51,232,67345,1524886771,620.65,46.688987016677856,"[30, 45, 30000, 4, 0.5]",0.8181818181818182
0.6201951143310286,0,972555,112,335,1290491824,1729,957855,9.274258201439654,614,79,82.98001134445923,62314,1720060700,9793,1599954269,332,112,67345,1921813390,611.32,47.724616289138794,"[30, 45, 30000, 4, 0.5]",0.8181818181818182
0.5392235130976469,0,608862,609,335,128664557,2377,957855,57.6825860036797,911,79,72.68878707075359,68080,1781939049,9793,1599954269,51,232,27752,139506957,606.75,48.400431394577026,"[30, 45, 30000, 4, 0.5]",0.8181818181818182
0.22710570954796785,0,972555,157,335,1290491824,1729,957855,98.20708308234461,913,98,78.96996287275552,62314,1720060700,838,298748575,226,243,46713,1921813390,606.72,47.112725019454956,"[30, 45, 30000, 4, 0.5]",0.8181818181818182
0.40848677841070224,0,972555,157,335,470482163,8852,957855,98.20708308234461,52,98,78.74769012247879,62314,1720060700,9481,298748575,149,112,67345,1921813390,604.58,49.73530602455139,"[30, 45, 30000, 4, 0.5]",0.8181818181818182
0.6201951143310286,0,972555,347,2206,1150700325,3584,654005,8.748328370146414,614,192,82.98001134445923,62314,1781939049,838,1280141910,332,120,46713,1242136210,602.82,48.21734261512756,"[30, 45, 30000, 4, 0.5]",0.8181818181818182
0.5392235130976469,0,918459,157,335,1290491824,5619,957855,8.748328370146414,995,70,82.98001134445923,62314,657761426,9793,1599954269,332,232,50213,1524886771,602.82,47.497660636901855,"[30, 45, 30000, 4, 0.5]",0.8181818181818182
0.6201951143310286,0,972555,157,335,1290491824,1729,957855,8.748328370146414,995,192,82.98001134445923,62314,1386517287,838,1559221280,332,84,46713,1921813390,602.33,46.60465478897095,"[30, 45, 30000, 4, 0.5]",0.8181818181818182
0.5392235130976469,0,18151,1023,335,128664557,2377,435770,5.754459717488217,913,189,72.68878707075359,68080,1391700644,838,1599954269,226,243,46713,1507478985,600.72,47.23312044143677,"[30, 45, 30000, 4, 0.5]",0.8181818181818182
0.40848677841070224,0,972555,157,335,470482163,8852,957855,98.20708308234461,913,256,78.74769012247879,68080,657761426,9793,1599954269,149,112,50213,1921813390,595.81,47.02166223526001,"[30, 45, 30000, 4, 0.5]",0.8181818181818182
0.8238874107263353,0,18151,467,1049,2095835267,8852,204901,5.754459717488217,614,192,82.98001134445923,68080,1672509565,9793,1280141910,332,112,27752,1507478985,593.01,46.72135806083679,"[30, 45, 30000, 4, 0.5]",0.8181818181818182
0.6201951143310286,0,972555,157,335,1290491824,1729,957855,8.748328370146414,995,192,82.98001134445923,62314,1386517287,838,1280141910,332,84,46713,1921813390,592.54,47.60769963264465,"[30, 45, 30000, 4, 0.5]",0.8181818181818182
0.09897689189114045,0,608862,157,335,470482163,2377,957855,9.274258201439654,614,79,72.68878707075359,62314,1720060700,9793,1599954269,4608,112,67345,1921813390,592.01,47.17237138748169,"[30, 45, 30000, 4, 0.5]",0.8181818181818182
0.5392235130976469,0,918459,235,335,1727343698,5619,957855,98.20708308234461,913,70,62.909303514543126,68080,657761426,9793,1599954269,51,232,50213,1524886771,586.89,46.930341958999634,"[30, 45, 30000, 4, 0.5]",0.8181818181818182
0.5392235130976469,0,608862,467,335,128664557,2377,957855,9.274258201439654,614,79,72.68878707075359,68080,1781939049,9793,1599954269,4608,232,27752,1151556850,586.26,46.87096881866455,"[30, 45, 30000, 4, 0.5]",0.8181818181818182
0.40848677841070224,0,972555,157,335,1290491824,8545,957855,98.20708308234461,913,98,78.96996287275552,62314,1720060700,838,298748575,149,112,46713,1921813390,585.92,46.782719373703,"[30, 45, 30000, 4, 0.5]",0.8181818181818182
0.22710570954796785,0,972555,157,335,470482163,1729,957855,98.20708308234461,52,77,78.74769012247879,62314,1720060700,9481,298748575,226,243,67345,1921813390,584.88,47.30151581764221,"[30, 45, 30000, 4, 0.5]",0.8181818181818182
0.5392235130976469,0,608862,467,335,128664557,2377,957855,9.274258201439654,614,79,72.68878707075359,62314,1720060700,9793,1599954269,4608,232,27752,1151556850,580.92,47.29536008834839,"[30, 45, 30000, 4, 0.5]",0.8181818181818182
0.22710570954796785,0,972555,157,335,1290491824,2377,957855,98.20708308234461,614,98,78.96996287275552,62314,1720060700,9793,298748575,226,243,67345,1921813390,580.76,47.00779056549072,"[30, 45, 30000, 4, 0.5]",0.8181818181818182
