time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
40,25,40000,4,0.5,0.9636363636363635,56.87957851886749,0
50,35,20000,6,0.5,0.9636363636363635,66.00409736633301,0
30,20,20000,10,0.5,0.7212121212121211,45.155058693885806,0
40,20,35000,4,0.5,0.8181818181818182,53.10629968643188,0
50,30,10000,6,0.5,0.8424242424242423,59.81260418891907,1
50,20,35000,4,0.5,0.9272727272727272,62.83663854598999,1
40,40,35000,4,0.5,0.9515151515151514,63.047399735450746,1
45,45,30000,6,0.5,0.9515151515151514,71.70341007709503,1
30,20,35000,10,0.9,0.7212121212121211,55.16118884086609,1
50,20,45000,4,0.5,0.8909090909090909,65.65031688213348,2
