inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
70,5,1,2,10,0.5636363636363636,2.860018086433411,0
50,5,1,1,25,0.29696969696969694,2.8579795598983764,0
70,5,2,2,5,-0.23636363636363633,2.792866039276123,0
50,5,3,2,5,0.006060606060606061,2.8577995777130125,0
80,5,2,2,5,-0.01818181818181818,2.836063289642334,0
50,35,1,4,5,-0.38181818181818183,2.8114206314086916,1
70,15,3,2,20,0.5151515151515151,3.077800226211548,1
80,35,2,3,5,0.3939393939393939,2.8923582553863527,1
90,15,1,4,5,-0.0303030303030303,2.886871099472046,1
80,35,3,2,5,-0.17575757575757575,2.8483280181884765,1
