inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
50,15,1,1,15,0.34545454545454546,2.7828496932983398,0
70,15,2,1,20,0.2727272727272727,2.844594883918762,1
80,15,2,3,20,0.29696969696969694,3.051108741760254,1
90,20,3,1,10,-0.29696969696969694,2.785596799850464,1
60,35,2,1,20,-0.006060606060606061,2.8501399040222166,2
80,20,2,4,10,0.24848484848484845,2.9610437870025637,2
90,15,2,3,15,0.2606060606060606,3.1012511014938355,2
80,10,1,2,35,-0.2727272727272727,3.0209620714187624,3
70,15,3,4,20,-0.2606060606060606,3.584058237075806,3
70,20,1,2,25,-0.43030303030303024,3.0319645166397096,4
