inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
50,15,1,1,15,0.34545454545454546,2.7828496932983398,0
50,15,1,1,25,0.7939393939393938,2.8013543367385862,0
50,15,3,1,5,-0.04242424242424241,2.7998949766159056,1
90,15,1,1,15,-0.11515151515151514,2.7845606565475465,1
70,15,2,1,20,0.2727272727272727,2.844594883918762,1
80,15,2,3,20,0.29696969696969694,3.051108741760254,1
70,15,2,2,20,0.07878787878787878,2.8308342695236206,1
60,5,2,1,25,0.05454545454545454,2.8262470960617065,1
90,15,3,1,10,-0.33333333333333326,2.7848377227783203,2
90,15,2,3,15,0.2606060606060606,3.1012511014938355,2
