innodb_thread_concurrency,max_allowed_packet,innodb_io_capacity_max,tmp_table_size,query_prealloc_size,max_heap_table_size,transaction_alloc_block_size,join_buffer_size,innodb_flush_log_at_trx_commit,innodb_max_dirty_pages_pct_lwm,innodb_buffer_pool_size,key_cache_age_threshold,binlog_cache_size,innodb_purge_rseg_truncate_frequency,query_cache_limit,binlog_row_image,innodb_lru_scan_depth,sort_buffer_size,innodb_stats_transient_sample_pages,innodb_adaptive_max_sleep_delay,throughput,evaluated_time,fidelity_setting,corr
886,574381176,5532,658479965,101062412,210668574,49976,205374220,0,88,14477261070,25488,57732487,34,31817588,noblob,9699,24426910,1,841195,291.4,253.22862243652344,"[180, 50, 100000, 4, 0.5]",1
30,574381176,5532,658479965,109595029,210668574,49976,205374220,0,88,14477261070,5612,1892715854,34,49028999,full,9699,24426910,1,841195,289.19,252.76524376869202,"[180, 50, 100000, 4, 0.5]",1
103,371358680,5532,1002118234,1142800,210668574,49976,38263805,0,88,15182159748,5612,1327566012,87,100634846,full,9699,24426910,99,841195,288.56,248.62410759925842,"[180, 50, 100000, 4, 0.5]",1
949,790807534,5532,658479965,1142800,210668574,73097,38263805,0,88,14477261070,9388,4007866917,112,100634846,noblob,9699,24426910,67,728823,288.55,242.87175846099854,"[180, 50, 100000, 4, 0.5]",1
30,399071801,5532,528641366,1142800,210668574,73097,554473514,0,88,15182159748,12712,1327566012,112,49028999,full,9699,21301168,99,44807,287.75,252.3878321647644,"[180, 50, 100000, 4, 0.5]",1
30,790807534,5532,658479965,1142800,210668574,73097,554473514,0,88,15182159748,12712,1327566012,112,100634846,noblob,9699,24426910,67,44807,287.6,253.73122882843018,"[180, 50, 100000, 4, 0.5]",1
30,790807534,5532,867586107,101062412,499734761,49976,554473514,2,88,15182159748,12712,1327566012,11,100634846,full,9699,13028911,63,44807,286.84,262.8578019142151,"[180, 50, 100000, 4, 0.5]",1
886,790807534,5532,658479965,101062412,210668574,73097,395405750,0,88,15182159748,18756,57732487,112,100634846,noblob,9699,24426910,99,44807,286.47,254.5145401954651,"[180, 50, 100000, 4, 0.5]",1
949,790807534,5532,658479965,101062412,210668574,49976,38263805,0,88,14477261070,9388,218019374,112,100634846,noblob,9699,24426910,99,748122,285.58,241.69812202453613,"[180, 50, 100000, 4, 0.5]",1
30,399071801,5532,528641366,101062412,210668574,49976,205374220,0,88,15182159748,12712,1327566012,112,31817588,full,9699,24426910,1,44807,284.8,243.66133308410645,"[180, 50, 100000, 4, 0.5]",1
30,574381176,5532,658479965,101062412,210668574,49976,38263805,0,88,15182159748,5612,1327566012,50,100634846,full,9699,24426910,99,476245,284.79,252.26947212219238,"[180, 50, 100000, 4, 0.5]",1
30,371358680,5532,1002118234,1142800,210668574,49976,554473514,0,88,15182159748,12712,1327566012,11,49028999,full,9699,21301168,99,841195,284.7,251.35816025733948,"[180, 50, 100000, 4, 0.5]",1
30,574381176,5532,564342011,101062412,210668574,49976,395405750,0,88,15182159748,5612,1327566012,50,100634846,full,9699,24426910,99,476245,283.92,255.33329844474792,"[180, 50, 100000, 4, 0.5]",1
827,790807534,5532,658479965,109595029,210668574,39913,395405750,2,76,15182159748,5612,1327566012,50,37509662,full,6914,20767056,99,476245,281.05,244.79418444633484,"[180, 50, 100000, 4, 0.5]",1
30,399071801,5532,1002118234,101062412,210668574,49976,695667170,0,88,14477261070,6610,726637953,11,49028999,full,9699,21301168,99,841195,280.84,243.28068280220032,"[180, 50, 100000, 4, 0.5]",1
30,790807534,5532,658479965,1142800,210668574,73097,554473514,0,88,13515771696,12712,3275517392,112,100634846,noblob,9699,24426910,67,44807,279.8,254.25827550888062,"[180, 50, 100000, 4, 0.5]",1
30,574381176,5532,658479965,101062412,210668574,49976,38263805,0,88,14477261070,9388,218019374,50,100634846,full,9699,24426910,99,191302,278.84,244.84031867980957,"[180, 50, 100000, 4, 0.5]",1
30,790807534,5532,658479965,1142800,521228939,73097,554473514,0,88,15182159748,12712,1327566012,112,100634846,noblob,9699,24426910,67,44807,278.28,254.15013647079468,"[180, 50, 100000, 4, 0.5]",1
430,461188655,7052,324598830,67671748,565208744,113900,967691756,2,71,10628178745,21519,2238285075,60,116929877,full,1030,32854377,28,175949,277.55,241.00659441947937,"[180, 50, 100000, 4, 0.5]",1
246,628211659,3107,769829638,24670810,1026008836,13121,290294663,0,40,14405462024,26732,3902652178,1,43994925,minimal,9935,50748557,19,82428,277.5,242.42701816558838,"[180, 50, 100000, 4, 0.5]",1
