maxThreads,acceptCount,connectionTimeout,keepAliveTimeout,maxConnections,minSpareThreads,processorCache,enableLookups,asyncTimeout,disableUploadTimeout,connectionUploadTimeout,executorTerminationTimeoutMillis,compressionMinSize,tcpNoDelay,maxHttpHeaderSize,maxHttpRequestHeaderSize,maxHttpResponseHeaderSize,maxKeepAliveRequests,threadsMaxIdleTime,threadPriority,RPS,evaluated_time,fidelity_setting,corr
3399,317,24079,12546,20512,287,391,false,50501,true,565461,43291,65664,false,10169,54341,35196,409,33019,8,2812.99,180.1178252696991,"[8, 50, 180, True]",1
7602,811,39092,25325,31249,14,326,false,49643,false,234290,16166,85028,true,16153,27955,29497,31,397246,4,2744.96,180.1001079082489,"[8, 50, 180, True]",1
13716,811,39092,32239,19545,14,326,false,47937,false,585567,55424,11236,true,42494,55916,29497,31,397246,10,2737.37,180.09391283988953,"[8, 50, 180, True]",1
9546,460,56390,50751,82802,148,205,false,51040,true,561471,33830,6122,false,55651,55916,61276,31,191823,2,2733.24,180.08390545845032,"[8, 50, 180, True]",1
9546,811,39092,35970,19545,14,326,false,49643,false,585567,55424,11236,true,42494,55916,29497,31,397246,10,2729.9,180.119042634964,"[8, 50, 180, True]",1
9546,460,52339,32239,19545,14,169,false,47937,true,561471,55424,92386,false,43711,55916,29497,31,397246,2,2717.42,180.1232659816742,"[8, 50, 180, True]",1
6015,460,53779,42202,15470,131,346,false,24458,true,561471,28142,6122,true,33057,55916,54025,31,191823,8,2716.79,180.09381365776062,"[8, 50, 180, True]",1
9546,803,11383,42202,15470,131,205,false,51040,true,254846,43291,33464,false,48674,18433,61276,409,33019,2,2711.5,180.13765287399292,"[8, 50, 180, True]",1
9546,803,24079,26050,20512,148,391,false,51040,true,254846,43291,65664,false,10169,18433,35196,409,33019,2,2708.76,180.1053228378296,"[8, 50, 180, True]",1
205,460,3220,55092,97982,14,169,true,47937,true,200669,55424,92386,false,38503,26987,29497,553,397246,5,2705.09,180.12356638908386,"[8, 50, 180, True]",1
14750,693,39092,51281,19545,14,326,true,43444,false,234290,55424,8066,true,2132,27955,29497,553,397246,5,2702.42,180.12426376342773,"[8, 50, 180, True]",1
9546,460,52339,35970,19545,14,169,false,49643,false,561471,55424,372,false,43711,55916,29497,31,397246,2,2702.09,180.1000416278839,"[8, 50, 180, True]",1
205,693,31607,55092,97982,145,194,true,43444,true,200669,53134,13275,false,38503,26987,9260,553,504033,5,2698.11,180.1165566444397,"[8, 50, 180, True]",1
7602,693,56462,25325,97982,148,205,false,43444,false,234290,16166,85213,false,16153,27955,9260,553,591923,4,2687.45,180.07589769363403,"[8, 50, 180, True]",1
9546,803,56390,50751,82802,148,205,false,51040,true,254846,33830,33464,false,55651,18433,61276,488,323070,2,2685.58,180.1146321296692,"[8, 50, 180, True]",1
205,317,31607,55092,45610,145,194,false,39163,true,200669,43291,65664,false,10169,26987,37276,409,504033,5,2684.11,180.09892511367798,"[8, 50, 180, True]",1
3220,811,13597,35970,54416,241,383,false,49643,true,320903,2388,6122,true,2132,19046,31876,96,50321,5,2682.83,180.12009000778198,"[8, 50, 180, True]",1
3399,662,11383,42202,15470,131,391,false,24458,true,254846,43291,33464,false,48674,18433,54025,409,33019,8,2682.56,180.116801738739,"[8, 50, 180, True]",1
14045,12,8032,38331,54679,214,391,false,26324,true,324521,47262,82331,false,11746,36512,33302,329,386931,10,2682.2,180.10982131958008,"[8, 50, 180, True]",1
14045,832,41877,49608,19545,14,52,false,49643,true,585567,55424,11236,true,42494,41494,33302,329,397246,10,2681.73,180.10319924354553,"[8, 50, 180, True]",1
