time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
30,20,20000,10,0.5,0.38181818181818183,40.377510929107665,0
35,20,30000,4,0.7,0.6242424242424242,44.87239325046539,0
40,25,10000,4,0.5,0.6727272727272726,46.51512792110443,0
35,45,10000,4,0.5,0.4424242424242424,43.67526123523712,0
30,45,20000,4,0.5,0.2727272727272727,43.074258255958554,1
35,20,10000,4,0.7,-0.1515151515151515,41.10172498226166,1
35,25,30000,4,0.5,0.5636363636363636,46.33749985694885,1
50,30,10000,6,0.5,0.6,57.696718430519105,1
30,20,50000,4,0.5,0.22424242424242422,43.86230940818787,2
55,25,30000,4,0.5,0.5030303030303029,66.26834213733673,2
