maxThreads,acceptCount,connectionTimeout,keepAliveTimeout,maxConnections,minSpareThreads,processorCache,enableLookups,asyncTimeout,disableUploadTimeout,connectionUploadTimeout,executorTerminationTimeoutMillis,compressionMinSize,tcpNoDelay,maxHttpHeaderSize,maxHttpRequestHeaderSize,maxHttpResponseHeaderSize,maxKeepAliveRequests,threadsMaxIdleTime,threadPriority,RPS,evaluated_time,fidelity_setting,corr
10142,753,38247,38751,52585,99,298,false,5583,true,336862,207,51215,true,54750,40925,31213,622,52505,4,1524.18,20.071901321411133,"[6, 30, 20, False]",0
1937,718,58669,57098,43872,70,423,false,52353,true,429239,41102,51215,false,29783,51778,24878,758,289122,5,1512.16,20.07638907432556,"[6, 30, 20, False]",0
16502,698,20046,21676,4182,86,423,true,44508,true,52522,12488,15531,false,63759,51778,25391,734,508038,8,1509.12,20.086843252182007,"[6, 30, 20, False]",0
2264,512,38811,34027,57058,73,151,true,41318,true,577391,25024,52638,true,2320,53105,49596,470,557762,6,1506.29,20.074281454086304,"[6, 30, 20, False]",0
1937,753,35674,38751,43872,32,25,false,52353,true,429239,41102,51215,false,31342,61338,42391,622,567618,5,1501.37,20.08132243156433,"[6, 30, 20, False]",0
16291,718,58669,57098,58755,70,423,true,44508,true,289702,48577,25370,false,29783,51778,24878,758,289122,6,1486.16,20.075160026550293,"[6, 30, 20, False]",0
6069,511,54559,40775,3551,9,95,true,21416,true,141069,43937,97026,false,8133,63345,40057,632,436054,5,1485.76,20.07146644592285,"[6, 30, 20, False]",0
17611,787,35674,43361,73107,32,307,false,52353,true,429239,41102,66322,false,31342,23409,42391,379,567618,5,1479.52,20.071385383605957,"[6, 30, 20, False]",0
1937,753,21990,38751,43872,99,25,false,5583,true,336862,10626,51215,true,54750,61338,45348,622,421471,9,1474.08,20.074575424194336,"[6, 30, 20, False]",0
16291,512,38811,34027,58755,73,151,true,24601,true,577391,25024,52638,false,2320,53105,24878,758,557762,6,1472.59,20.082393407821655,"[6, 30, 20, False]",0
13069,10,35674,43361,94626,70,307,true,55102,true,429239,41102,96134,false,12437,13518,42391,379,567618,5,1467.08,20.070990562438965,"[6, 30, 20, False]",0
13069,422,35674,43361,94626,32,307,true,52353,true,429239,41102,66322,false,31342,23409,42391,379,567618,5,1465.69,20.06405758857727,"[6, 30, 20, False]",0
6442,10,20780,53251,99807,328,328,true,55102,true,133637,46824,96134,false,12437,26312,42605,861,9933,4,1459.56,20.07687473297119,"[6, 30, 20, False]",0
6069,501,59681,42526,3551,9,462,true,56232,true,141069,53369,97026,false,48292,16957,40057,589,580579,5,1459.54,20.07179832458496,"[6, 30, 20, False]",0
16291,718,58669,57098,58755,70,423,true,44508,true,289702,48577,51215,true,54750,51778,31213,758,289122,6,1459.13,20.07726812362671,"[6, 30, 20, False]",0
6442,10,20780,57098,21151,70,423,true,55102,true,133637,48577,96134,false,12437,51778,43723,861,9933,6,1457.76,20.074088096618652,"[6, 30, 20, False]",0
6442,10,57073,53251,99807,82,90,true,50693,true,133637,46824,96134,false,8133,11959,29959,588,9933,4,1453.39,20.077123165130615,"[6, 30, 20, False]",0
6442,422,20780,14304,21151,32,423,true,52353,true,133637,48577,66322,false,31342,23409,43723,861,9933,6,1452.44,20.078223943710327,"[6, 30, 20, False]",0
3779,368,54559,40775,31140,82,95,true,21416,true,40626,43937,64198,false,8133,63345,63507,632,436054,5,1449.95,20.070723056793213,"[6, 30, 20, False]",0
13069,422,28630,30117,94626,323,469,true,41478,true,501978,22540,76713,true,9870,51961,6400,258,293158,7,1444.3,20.089096546173096,"[6, 30, 20, False]",0
