inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
80,35,3,2,5,0.2121212121212121,2.8164669275283813,0
80,25,1,1,15,0.10303030303030303,2.756094217300415,0
90,35,3,2,5,0.406060606060606,2.8252187252044676,0
60,5,3,1,25,0.4424242424242424,2.886712074279785,0
90,20,3,3,20,0.4545454545454545,4.056625485420227,0
60,25,1,2,25,-0.33333333333333326,2.767610287666321,1
90,35,3,3,5,0.12727272727272726,2.878723406791687,1
60,25,1,2,15,-0.01818181818181818,2.829599165916443,1
60,5,3,3,20,0.3696969696969697,3.0299803733825685,1
90,5,3,3,5,-0.28484848484848485,2.8416712999343874,2
