maxThreads,acceptCount,connectionTimeout,keepAliveTimeout,maxConnections,minSpareThreads,processorCache,enableLookups,asyncTimeout,disableUploadTimeout,connectionUploadTimeout,executorTerminationTimeoutMillis,compressionMinSize,tcpNoDelay,maxHttpHeaderSize,maxHttpRequestHeaderSize,maxHttpResponseHeaderSize,maxKeepAliveRequests,threadsMaxIdleTime,threadPriority,RPS,evaluated_time,fidelity_setting,corr
7226,357,57553,2382,17111,126,159,false,50556,true,550087,13775,81876,true,62060,59224,43598,657,226582,2,928.52,10.066507816314697,"[8, 40, 10, True]",0.9024390243902439
10039,315,1827,19859,68403,55,429,true,30349,false,487033,48017,97749,true,4168,41536,61982,501,330038,10,924.09,10.070075273513794,"[8, 40, 10, True]",0.9024390243902439
18442,958,5556,25714,25885,248,258,true,57847,false,462913,12355,92866,false,47560,20794,47776,621,286399,1,900.11,10.066092491149902,"[8, 40, 10, True]",0.9024390243902439
10825,788,53035,28284,25987,200,14,false,22164,true,129188,42244,79777,false,31223,56315,8643,388,334914,3,890.2,10.0637845993042,"[8, 40, 10, True]",0.9024390243902439
11668,981,51098,11553,19117,228,368,true,16665,true,280680,48326,67320,true,544,24486,13948,441,26418,3,888.11,10.067322492599487,"[8, 40, 10, True]",0.9024390243902439
11598,644,25960,17,31182,256,449,false,51808,false,136097,49289,23030,true,58191,17262,63906,156,552981,1,887.44,10.071721076965332,"[8, 40, 10, True]",0.9024390243902439
9951,487,21023,36889,40743,61,157,false,18807,true,194649,50399,59181,false,22324,60033,55241,973,534172,5,877.2,10.075469493865967,"[8, 40, 10, True]",0.9024390243902439
19717,680,33200,29276,55898,247,411,false,52559,false,71764,52593,5060,true,36396,18042,21833,840,113474,6,862.97,10.068556547164917,"[8, 40, 10, True]",0.9024390243902439
12932,66,9953,13794,19882,93,309,false,23703,true,488730,6824,13892,false,28297,28972,50620,506,162654,3,862.71,10.063530206680298,"[8, 40, 10, True]",0.9024390243902439
18601,14,22545,27449,22525,169,109,false,39300,false,595914,25228,54096,false,37489,36141,40471,891,312497,7,850.26,10.070044040679932,"[8, 40, 10, True]",0.9024390243902439
15968,500,8965,37556,62760,339,99,false,40631,true,348835,8036,86926,false,64043,31793,26381,87,129178,6,846.12,10.06541919708252,"[8, 40, 10, True]",0.9024390243902439
1997,53,11123,41099,85649,437,144,false,41691,false,59823,8107,37116,true,44530,23488,22853,265,79228,9,844.12,10.065557479858398,"[8, 40, 10, True]",0.9024390243902439
7685,822,45192,43144,64538,67,258,true,24165,true,269062,49178,32673,false,22469,34506,54377,62,305367,6,835.72,10.069921970367432,"[8, 40, 10, True]",0.9024390243902439
2585,502,8732,49533,63446,97,309,false,56614,true,76638,374,90615,false,46731,54625,21674,129,83946,2,834.12,10.060502290725708,"[8, 40, 10, True]",0.9024390243902439
15742,457,52673,17752,95864,173,454,true,14851,true,89657,47460,5512,false,16480,2466,31067,196,337387,7,809.86,10.064953804016113,"[8, 40, 10, True]",0.9024390243902439
17649,985,57411,8136,54244,201,287,false,17226,true,480478,45372,76098,false,54850,1446,53383,377,256066,9,802.7,10.06805682182312,"[8, 40, 10, True]",0.9024390243902439
13691,272,1897,19772,41551,41,135,true,50058,true,207442,46767,5276,false,18804,46818,6998,449,167633,7,789.9,10.06881833076477,"[8, 40, 10, True]",0.9024390243902439
1763,772,12879,36573,27024,61,25,false,7167,false,44792,12716,25781,false,65291,45853,28912,206,334123,4,787.45,10.064333438873291,"[8, 40, 10, True]",0.9024390243902439
4297,166,42081,25201,46693,419,468,true,21458,true,197087,36202,63047,false,29833,22662,38941,629,23455,6,773.19,10.062134265899658,"[8, 40, 10, True]",0.9024390243902439
3142,814,30817,6684,95390,144,274,true,51715,false,327500,40787,5870,false,50031,2359,49950,654,148655,7,756.65,10.068439245223999,"[8, 40, 10, True]",0.9024390243902439
