threads,connections,duration,post,spearman_corr,evaluated_time,front_level
8,45,60,True,0.9878787878787878,60.09904098510742,0
8,30,20,True,0.9878787878787878,20.076935052871704,0
8,25,55,True,0.9878787878787878,55.09953801631927,0
8,50,50,True,0.9878787878787878,50.12527709007263,0
8,40,10,False,0.9393939393939393,10.07734019756317,0
8,50,40,False,0.9878787878787878,40.10432758331299,0
8,35,10,False,0.9272727272727272,10.06379144191742,0
10,25,15,False,0.9757575757575757,15.092152547836303,0
8,35,10,True,0.8787878787878788,10.070100665092468,1
8,40,55,True,0.9757575757575757,55.12837646007538,1
