inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
90,35,1,2,35,0.5757575757575757,3.398175096511841,0
80,10,1,1,10,-0.32121212121212117,2.8003691673278808,0
90,25,1,2,35,0.5515151515151515,2.8109985113143923,0
80,35,1,3,5,-0.34545454545454546,2.815986227989197,1
90,25,1,4,15,0.41818181818181815,2.8230791807174684,1
90,35,1,1,15,0.49090909090909085,2.833708953857422,1
90,5,1,2,35,0.3696969696969697,2.983680772781372,2
60,25,1,4,15,0.09090909090909088,2.834304690361023,2
80,35,1,3,15,0.32121212121212117,2.8824454307556153,2
80,5,1,1,25,0.22424242424242422,2.844012975692749,2
