fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,evaluated_time,fidelity_setting,corr
On,On,Off,On,On,Off,Off,On,On,On,On,Off,Off,Off,On,Off,On,On,On,Off,0.06880998611450195,3.0333683490753174,"[80, 35, 2, 2, 15]",0
On,Off,Off,On,On,On,Off,On,Off,Off,On,On,Off,Off,On,On,On,On,On,On,0.06978797912597656,2.9853949546813965,"[80, 35, 2, 2, 15]",0
On,Off,On,Off,On,On,On,On,On,On,Off,On,Off,Off,Off,On,On,Off,On,On,0.07215237617492676,3.0937392711639404,"[80, 35, 2, 2, 15]",0
On,On,Off,On,Off,On,Off,On,On,On,On,On,Off,Off,On,Off,On,On,On,On,0.07297658920288086,3.0541956424713135,"[80, 35, 2, 2, 15]",0
On,Off,Off,On,Off,Off,Off,Off,On,On,On,On,Off,Off,On,Off,On,On,Off,On,0.07561969757080078,3.051868200302124,"[80, 35, 2, 2, 15]",0
Off,On,Off,On,Off,Off,On,Off,On,Off,On,Off,Off,Off,On,On,On,On,On,Off,0.07620978355407715,3.0396568775177,"[80, 35, 2, 2, 15]",0
On,On,Off,On,Off,Off,Off,On,On,On,Off,On,Off,On,Off,Off,Off,Off,On,On,0.07668590545654297,3.124321937561035,"[80, 35, 2, 2, 15]",0
On,Off,Off,Off,On,On,Off,On,Off,On,On,On,Off,Off,Off,On,On,On,On,On,0.07728338241577148,3.054141044616699,"[80, 35, 2, 2, 15]",0
On,Off,Off,On,Off,Off,Off,Off,On,On,Off,On,Off,Off,On,Off,On,On,Off,On,0.07756352424621582,3.0765180587768555,"[80, 35, 2, 2, 15]",0
On,Off,On,On,On,On,Off,On,Off,Off,On,On,Off,Off,On,On,On,Off,On,On,0.07891011238098145,3.019381046295166,"[80, 35, 2, 2, 15]",0
Off,On,Off,On,On,Off,On,On,Off,Off,On,Off,On,Off,Off,On,On,On,On,Off,0.08014845848083496,3.0998690128326416,"[80, 35, 2, 2, 15]",0
On,Off,Off,On,On,Off,On,Off,On,On,Off,On,Off,Off,On,On,On,Off,Off,On,0.08078598976135254,2.9896411895751953,"[80, 35, 2, 2, 15]",0
On,On,Off,On,Off,Off,Off,On,On,Off,Off,On,Off,Off,On,Off,Off,On,On,On,0.08095359802246094,3.1058061122894287,"[80, 35, 2, 2, 15]",0
On,Off,Off,On,On,On,Off,On,Off,Off,On,On,Off,On,On,On,On,On,On,On,0.08174276351928711,3.11641788482666,"[80, 35, 2, 2, 15]",0
On,Off,Off,On,On,On,On,On,Off,On,Off,Off,Off,Off,Off,On,On,On,On,On,0.08203983306884766,2.991668939590454,"[80, 35, 2, 2, 15]",0
On,Off,On,Off,On,On,On,On,On,On,Off,On,Off,Off,Off,On,On,On,On,On,0.08215570449829102,3.0284624099731445,"[80, 35, 2, 2, 15]",0
On,Off,Off,Off,On,Off,Off,On,Off,Off,On,On,Off,Off,Off,On,On,On,On,On,0.08228850364685059,3.1196134090423584,"[80, 35, 2, 2, 15]",0
On,On,Off,On,Off,Off,Off,Off,On,On,On,Off,Off,On,Off,Off,On,On,On,On,0.08238911628723145,3.002040386199951,"[80, 35, 2, 2, 15]",0
On,On,Off,On,On,On,On,On,On,On,On,On,Off,Off,Off,Off,On,On,On,On,0.08270001411437988,3.031261682510376,"[80, 35, 2, 2, 15]",0
Off,Off,Off,On,Off,Off,Off,On,On,On,On,On,Off,On,Off,Off,On,Off,Off,On,0.08274173736572266,3.032099485397339,"[80, 35, 2, 2, 15]",0
